,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GATA3,-4.7986383,-2.2607105,2.4078624,2.69448,4.9705815,2.091868,1.5385113,-3.3344893,-2.5326128,-0.69806135,-5.965458,-2.878801,-3.0587819,-3.7141404,3.4661314,-4.6093755,1.5691615,3.64903,2.4080064,-0.79103494,-2.604276,2.2552822,-4.856157,2.297895,1.884976,3.6699681,3.0524538,-3.4065118,-2.3400536,-3.8102748,5.0876546,0.6184927,2.9284317,-2.1555438,-3.127451,3.264777,3.5801237,-2.8984873,4.285526,-5.3826714,3.365704,3.6414332,1.8425726,-4.045006,-3.5383961,2.324497,0.13091661,-2.9926696,1.8818518,-4.029245,3.6312027,1.6570405,2.2157798,-3.4565003,1.5449305,3.470689,3.449702,-3.248739,-2.1529171,1.7508382,0.3163878,1.5555853,-0.44538242,3.2014492,-4.137569,-2.3155615,-0.9304728,-1.3313584,2.572197,-4.68719,2.9531233,-1.3741167,2.3326614,3.2867472,2.3455396,-0.77895355,-3.8149338,3.6430268,1.4234321,-2.8532746,-1.8598698,2.3893247,1.036243,-3.7613053,3.3845847,-2.4185274,-5.468618,-1.6555864,-1.888344,-2.3964584,-4.6418524,-0.74904585,-1.8988075,5.0125165,1.2614946,-3.8551397,-4.3929505,-0.121735655,-1.7514464,-7.056425,3.8796015,-2.3159564,-2.1497912,-3.8547914,2.8922956,-2.087446,1.8934906,-1.9103216,4.867566,2.3377063,2.224363,-2.225094,-2.5970254,3.972121,4.0018206,4.652956,1.5372136,2.3231452,-1.0775765,-0.79924005,1.1906781,0.56076264,2.139589,3.7418582,2.8221362,2.131378,1.3667641,-1.9747521
CDK9,-1.7353431,-0.9621562,0.9693462,1.1657494,1.9391698,0.79377717,0.6593002,-1.5535969,-1.0990691,-0.33605605,-2.5304623,-1.0343034,-1.2091849,-1.392568,1.6900449,-1.8770049,0.66608363,1.4586049,0.8929962,-0.25895706,-0.7797178,0.76889247,-1.9388535,0.86303556,0.7471885,1.454159,0.9856704,-1.3888483,-0.926883,-1.680555,2.2500274,0.21084781,1.121684,-1.156072,-1.1809909,1.454714,1.3395917,-1.1885378,1.6833581,-2.3793023,1.5736616,1.6312053,0.56546307,-1.9271796,-1.2224177,0.73215497,-0.15156974,-1.1517704,0.8971145,-1.6213127,1.6515231,0.8366284,1.2185749,-1.4745898,0.46666372,1.1512927,1.5046656,-1.306029,-1.0476282,0.79917824,0.03764829,0.7696845,-0.23786654,1.0281159,-1.7204791,-0.6481267,-0.38124332,-0.7521781,1.1593637,-1.7759662,0.7309864,-0.6842781,1.0092645,1.5950599,0.9987326,-0.301063,-1.335322,1.2078164,0.7070218,-0.86126226,-0.8664291,0.9768939,0.33530235,-1.7642502,1.3194634,-0.91527444,-1.9064574,-0.5571091,-0.8111399,-1.2539366,-1.8605094,-0.23334229,-1.0803592,2.1117132,0.49231884,-1.6903857,-1.713697,-0.18912192,-0.56543446,-2.6977825,1.5226051,-0.85993725,-0.7220258,-1.352986,1.2511176,-0.7760144,0.84024394,-0.82903534,2.1242728,0.85008925,0.77390575,-0.8795106,-0.90825737,1.5158573,1.6263016,1.8208768,0.61627305,0.9226488,-0.44599605,-0.3174799,0.34298,0.3301301,0.6843022,1.3299247,1.0600966,0.68098426,0.7160436,-0.5418763
CDK4,-2.045213,-1.0115687,1.134459,1.370226,2.2315829,0.9127601,0.8548899,-1.9767545,-1.3564434,-0.22846766,-2.943607,-1.0017684,-1.0673732,-1.464912,1.4933925,-1.9704671,0.5424404,1.3996257,1.2784834,-0.6901478,-1.2062294,1.1737518,-1.9716438,1.0278716,0.77269846,1.7266277,1.1574235,-1.4117407,-1.052861,-1.431684,2.6739445,0.060837395,1.135441,-1.1534303,-1.3490304,1.3697783,1.6744909,-1.575941,1.907793,-2.603919,1.7972918,1.6005188,0.81851566,-2.3507884,-1.854768,1.0736771,-0.06379407,-1.0798695,0.6708484,-1.8463438,2.0249496,0.6643968,0.96372366,-1.8275136,0.5017546,1.6639212,1.7557212,-1.6562717,-1.2348787,0.4216825,0.013088958,0.7782592,-0.24836114,1.3134642,-2.1089292,-0.7058367,-0.41544557,-0.9405295,1.3154945,-2.0416837,1.0750594,-0.47512752,0.9397028,1.5172484,0.93438476,-0.2360328,-1.5140053,1.2496216,0.68885124,-1.0143757,-1.0077047,1.1402161,0.3380321,-2.0667784,1.1841738,-0.84551585,-2.219579,-0.68126166,-0.7741942,-0.6921833,-1.9763781,-0.3692711,-1.0513053,2.192808,0.013194832,-1.5098135,-1.8298969,-0.2189376,-0.30158776,-2.9729915,1.9512048,-0.8858232,-0.7984357,-1.4907683,1.5746056,-1.0584563,1.1020284,-0.7569676,2.1676497,1.3386209,0.97554135,-1.0037498,-1.0440971,1.6333152,1.6510453,1.7030878,0.817721,1.2500896,-0.55963814,-0.396201,0.4706984,0.43603694,0.7444402,1.3450298,1.0215075,0.7804819,0.27904508,-0.7467427
UBC,-3.4105873,-1.166644,1.3817273,1.9035375,3.376223,1.8969196,1.585176,-1.8804892,-1.788557,0.08452874,-4.517832,-1.6882194,-1.71056,-1.8803252,2.4908235,-2.8002403,0.85212547,1.6872498,0.66913325,-0.74551946,-1.6745713,1.8450212,-3.0161886,1.9352705,0.903309,2.7592103,1.6315045,-1.4284327,-1.3746012,-2.4694147,2.704288,-0.22166575,1.6483107,-1.147101,-2.123369,2.2676847,3.0907874,-1.9965887,2.116687,-3.4100914,1.7627867,1.6566113,1.0877894,-3.2611558,-2.5671659,1.7361597,0.06008763,-1.5159034,1.5838413,-2.8554099,2.0645525,1.1717433,0.77448326,-2.2489855,1.1095923,2.8956754,1.9085052,-1.6802685,-1.2439605,0.9090142,0.3518261,1.8601873,-0.5297691,1.9514253,-3.0984473,-1.1225226,-0.6955227,-1.119503,1.6669164,-2.7579694,1.6296164,-0.33414385,1.3255314,2.2688813,1.0113028,-0.85798097,-1.5480825,2.1657674,0.14712344,-0.90720445,-1.0794641,1.5131216,-0.06912314,-3.2008667,1.3974427,-1.1607702,-3.045909,-1.0804594,-0.9819884,-1.0557368,-1.7813541,-1.0092748,-1.8005412,3.3485084,0.3267556,-2.4065323,-2.3649,0.28849012,-1.3205302,-4.439063,2.3184135,-1.6799533,-0.27864924,-2.3320506,1.7192391,-1.0741119,1.7966144,-0.6576757,3.0799122,1.8324455,1.1531652,-0.6364229,-1.9808314,2.0072787,2.706365,2.2371945,0.8536499,1.7226722,-0.3748226,-0.16916011,0.74559337,0.53521466,1.202836,1.6970786,0.66586727,0.9849343,0.82488596,-0.9808719
MAP2K1,-1.2672354,-0.48846462,0.45787004,0.9591767,1.3273498,0.60436046,0.35794026,-1.1023697,-0.80730754,0.003728332,-1.6273984,-0.539389,-0.62600076,-0.63757384,1.0566987,-1.275031,0.44600412,1.0255467,0.5837083,-0.36170083,-0.39971176,0.65031964,-1.2668916,0.6570839,0.56351,0.93280673,0.69918185,-0.91150373,-0.81032455,-0.8693791,1.3586717,0.21777746,0.50883895,-0.6603233,-0.8538696,0.83682895,1.1237357,-0.98547184,1.231874,-1.682777,0.9429909,0.9002267,0.33007345,-1.4286213,-0.9570258,0.44530898,-0.14316659,-0.9161485,0.48587897,-1.0672636,1.0575047,0.35627505,0.5086366,-1.137466,0.39576423,0.7484275,1.0543263,-1.0385067,-0.74885225,0.29977095,0.046252012,0.6812001,0.08891537,0.8014364,-1.1222284,-0.44429675,-0.28741676,-0.60125375,0.60289574,-1.2052088,0.6581512,-0.26064312,0.50850815,1.1156745,0.44465736,-0.09402443,-0.8246827,0.74617606,0.18492307,-0.6455555,-0.4868065,0.61080277,0.2506112,-1.2189349,0.45355925,-0.36105192,-1.4004362,-0.48245597,-0.2812294,-0.34023154,-1.1337777,-0.33506188,-0.57526445,1.2667893,0.21037479,-1.0351044,-1.0781689,-0.01791545,-0.06955914,-1.9176031,0.9519578,-0.6658502,-0.6074786,-0.7637353,0.8376572,-0.68170106,0.56444424,-0.5604077,1.3507919,0.69543296,0.47261968,-0.53667355,-0.47121692,0.5870315,0.8700076,1.0263054,0.30339137,0.6313312,-0.3463723,-0.31693283,0.1852785,0.20598745,0.4924818,0.76501566,0.48392227,0.39664683,0.2843005,-0.2648703
POLR2A,-1.6882176,-0.88987833,0.9774761,1.0051092,1.644294,0.584372,0.4250238,-1.3391824,-1.3278502,-0.39841244,-2.3089962,-0.9191833,-0.9279288,-1.5407884,1.5668975,-1.6975172,0.46946675,1.5611314,0.8749959,-0.14845833,-0.745672,0.5655812,-1.5721887,0.6526127,0.812125,1.5558147,0.834206,-1.2707808,-0.9437898,-1.5350258,2.1654215,0.30006045,0.9776405,-1.03266,-1.2769046,1.4152681,1.0217205,-1.2272606,1.8521967,-2.0591776,1.6824735,1.6273744,0.7970217,-1.5776496,-1.120275,0.7594623,-0.18403794,-1.1763597,0.7999431,-1.4338074,1.4400692,0.63741446,1.0025687,-1.3192377,0.60334164,1.1027972,1.333905,-1.1968359,-1.0243928,0.7264782,-0.02442321,0.51531535,-0.17540362,1.1166111,-1.3842071,-0.71984226,-0.19166747,-0.60022587,0.9866689,-1.5292958,0.7645813,-0.84991914,0.78107864,1.7041602,0.9773614,-0.27721798,-1.31085,1.3268366,0.6169677,-1.2540972,-0.6633688,0.90451914,0.2385744,-1.337122,1.2723074,-1.0058819,-1.977619,-0.45018053,-0.7479505,-1.16401,-1.7203219,-0.2375489,-0.6864681,2.0815299,0.31532902,-1.646912,-1.5156214,-0.22305435,-0.44129783,-2.5364287,1.364388,-1.0065643,-0.8127061,-1.1579909,1.1619642,-0.6716352,0.6582765,-0.8490368,1.9676548,0.7823345,0.8800554,-1.074321,-0.79836506,1.4026722,1.3965105,1.5916481,0.49396405,0.8038865,-0.35430494,-0.30333474,0.28158233,0.15776256,0.76902926,1.5016772,1.232757,0.8636334,0.48722377,-0.39944333
WEE1,-1.0441236,-0.54855317,0.5925978,0.6493165,1.1823044,0.47706005,0.326335,-0.93873787,-0.6721912,-0.2095804,-1.3932077,-0.59119135,-0.60753286,-0.8023381,0.8647596,-0.9581629,0.34509864,0.9395261,0.52085215,-0.2066653,-0.597004,0.46526483,-1.0479705,0.37691998,0.48468715,0.90551114,0.6847522,-0.7899814,-0.4863921,-0.90027136,1.3162097,0.28261307,0.58545154,-0.571016,-0.7379324,0.7873932,0.6858507,-0.7537432,1.0292379,-1.2102348,0.91152334,0.90173614,0.38450584,-0.9652907,-0.7039324,0.59260833,-0.004136986,-0.7302478,0.40993628,-0.8282302,0.8893656,0.334117,0.6437896,-0.6164611,0.24095064,0.71856374,0.7402785,-0.74293697,-0.68713605,0.43345866,-0.021565674,0.42036843,-0.07134739,0.55024946,-1.0749232,-0.4360996,-0.12402754,-0.36797327,0.65948015,-1.0010555,0.5591994,-0.41413346,0.5006148,0.7817867,0.55689365,-0.11570292,-0.8874721,0.7820217,0.37586504,-0.7302129,-0.44132277,0.5711538,0.2299056,-0.9845948,0.7928831,-0.6003275,-1.2218846,-0.39853013,-0.48848778,-0.6151984,-1.0548794,-0.056395594,-0.42934993,1.1784451,0.13463065,-0.78635806,-1.0327477,-0.23291399,-0.2854967,-1.5272936,0.94589114,-0.5837564,-0.5104413,-0.74239725,0.7473946,-0.45108497,0.396063,-0.5973649,1.2418458,0.4108128,0.531225,-0.59437394,-0.51309174,0.86544883,0.9469225,0.99018157,0.29732075,0.4870486,-0.1987481,-0.2891983,0.26714227,0.22589186,0.42281267,0.836807,0.6710109,0.47011778,0.2372187,-0.3508562
TP53,-3.9999337,-2.0908496,1.5212637,2.878741,4.853092,2.6212296,1.6598896,-2.8651981,-1.6392239,-0.09674527,-6.1616497,-2.1167314,-2.6456103,-2.6914902,2.8139455,-4.0010195,1.0394053,2.3312263,1.7090553,-1.6031202,-2.2767594,2.633936,-4.3383346,2.3533351,1.1625186,3.6080136,2.794538,-1.9023389,-2.1464295,-3.0037858,4.1366644,-0.62727517,1.997913,-1.5354882,-3.143916,2.2674255,4.598789,-2.7843838,3.318261,-4.964759,1.9669327,2.0705354,1.4022683,-4.2551336,-3.7526622,2.4618728,0.027474858,-2.513401,2.1757603,-3.993873,3.4765232,2.099009,0.99545795,-3.1443439,1.3471977,3.534732,3.208605,-2.7514644,-1.7730187,0.93040276,1.120865,2.4530861,-0.96532106,2.8845167,-4.111858,-1.7037694,-1.3257143,-1.7623371,2.3429544,-3.798528,2.3040836,-0.4823283,2.2866719,2.9979022,1.5409606,-0.53093,-1.9021858,2.305208,0.2948884,-1.3142347,-0.9658755,2.255416,0.4601783,-4.4833875,1.8130544,-1.4378048,-4.293714,-1.4622328,-1.0839338,-1.0831089,-3.125706,-1.4205555,-2.7699559,4.697059,0.5291185,-3.1746325,-3.3973536,0.35935438,-1.9418219,-6.7608933,3.4736888,-1.9561175,-0.694645,-2.6177642,2.2685099,-2.235373,3.001087,-0.59501654,4.074628,2.5758514,2.2962837,-0.9914102,-2.9372325,2.880372,3.6450021,2.7248006,1.0511216,2.0697088,-1.0418142,0.013249734,1.4107062,0.9593887,1.4467546,2.0647328,0.90386355,1.5299535,1.0198692,-1.2679448
BRCA2,-2.0664005,-0.83382916,1.2504857,1.2767073,2.2126997,0.87072355,0.35140792,-1.7387973,-1.3263465,-0.5013694,-2.7311394,-1.1069005,-1.2888451,-1.6287106,1.704796,-1.880858,0.716511,1.6246327,1.130331,-0.28968474,-0.9648433,0.8489915,-2.076935,1.0609983,1.1228336,1.8291007,1.2589171,-1.632586,-1.1187546,-1.559732,2.5341043,0.62416476,1.1107273,-1.2444394,-1.409911,1.6450018,1.0071913,-1.6145947,2.0895662,-2.5413532,1.7678348,1.8395699,0.8786253,-1.9389184,-1.6918187,1.1939491,0.056797132,-1.3409249,0.8385234,-1.7882227,1.7752315,0.71806777,1.1220216,-1.4162858,0.6334525,1.6191704,1.5613039,-1.622734,-1.2880815,0.7783495,0.10955271,0.4568105,-0.007209682,1.4313401,-2.0422957,-0.98991567,-0.14065537,-0.72907704,1.015506,-2.196698,1.3449957,-0.79393697,0.9937526,1.5537015,1.0940657,-0.04501345,-1.7965232,1.4871186,0.8380076,-1.5496429,-0.9963682,1.3163888,0.38588068,-1.8618685,1.6215245,-1.2150221,-2.6210456,-1.066046,-1.0074351,-1.0875176,-1.9496869,-0.21224049,-0.71206695,2.585489,0.43786308,-1.760205,-1.8138709,-0.17789175,-0.6154304,-3.1547532,1.6309665,-1.4028143,-0.7713734,-1.3711439,1.6205403,-0.7397942,0.83504826,-1.0696142,2.2569525,1.1131692,1.1000897,-1.1263428,-1.0335461,1.7405778,1.7927765,1.8759019,0.6159589,1.1212164,-0.6062685,-0.43043312,0.58238745,0.6108269,0.92082953,1.6434875,1.5724806,1.0209639,0.53989285,-0.7429705
ATM,-2.6296084,-1.0717713,0.7714003,1.7236845,2.727755,1.2656323,1.1663382,-2.0760808,-1.8864561,-0.16722633,-3.8535407,-1.3986474,-1.4364856,-1.8517697,2.211466,-2.7134056,0.9202574,1.9958614,1.3843107,-0.5538143,-1.5147803,1.3890827,-2.7887635,1.3498191,1.2905595,2.3254712,1.8571818,-1.8546396,-1.5030842,-1.5709795,3.5030665,0.55163103,1.0801389,-1.6702052,-2.1008465,1.985086,2.2563329,-1.8338827,2.6269958,-3.2805264,2.2690313,2.0409887,0.8703798,-2.8458009,-2.5118704,1.1227286,-0.15727858,-1.7759211,1.0262855,-2.5670106,2.7817824,1.0398762,0.9869853,-2.2029648,0.83826417,1.5306029,2.0709522,-2.731613,-1.8379152,0.9895274,0.37160733,1.0576096,-0.020571182,1.9830798,-2.3417664,-1.0733287,-0.84171134,-1.4580836,1.7389644,-2.5823731,1.3797017,-0.73368424,1.294165,2.278748,1.4315362,-0.5779784,-1.8839213,2.1124043,0.7024438,-1.1478164,-1.3984187,1.3809326,0.078266956,-2.505177,1.5871396,-1.0583276,-2.989768,-0.94385105,-0.9475539,-1.3059916,-2.5589619,-0.50435483,-1.3481915,3.0953588,0.5038697,-2.3271134,-2.4353693,-0.20582455,-0.6227503,-4.2545934,2.378879,-1.3494903,-1.1424549,-1.8565552,1.8828555,-1.3760273,1.4495077,-1.034058,3.1886735,1.4905723,1.0069859,-1.2023422,-1.3171396,2.2671497,2.3239398,2.2776384,0.65912527,1.6784312,-0.473922,-0.07168319,0.67519253,0.51928675,1.2395197,1.8571081,1.355919,1.1118903,1.1016326,-1.1492444
BRAF,-1.2606349,-0.60872185,0.54806197,0.89540106,1.3645496,0.67347085,0.6898871,-0.88537645,-0.72795945,-0.06828554,-1.893592,-0.73001546,-0.8555899,-0.8765019,1.0331928,-1.3582447,0.2805873,0.8524124,0.5078992,-0.19196576,-0.679142,0.6946566,-1.3366393,0.7431812,0.462374,1.1986237,0.6695657,-0.8299757,-0.5541621,-0.9376381,1.4012275,-0.007668556,0.6264867,-0.6170955,-1.0225306,0.8883842,1.1594448,-0.82775676,1.2433037,-1.6113019,0.89837813,0.88991636,0.359456,-1.5537014,-1.1457397,0.6683115,0.05004265,-0.666766,0.56425893,-1.238855,1.1226245,0.4683588,0.4336436,-0.9308966,0.4011426,1.0054942,0.95320797,-0.8075577,-0.70977867,0.47596198,0.1227016,0.678729,-0.046693347,0.7675637,-1.2860583,-0.30731273,-0.53033936,-0.47378808,0.6997341,-1.2427524,0.68150884,-0.20987315,0.7269195,0.9598552,0.5357591,-0.34444833,-0.8396614,0.90857524,0.23140173,-0.5147301,-0.44482008,0.71628124,0.09466005,-1.3887537,0.5228522,-0.5630107,-1.4348954,-0.35883015,-0.5070552,-0.62403685,-1.0952958,-0.28280726,-0.8385353,1.4163488,0.12750965,-1.0296679,-1.112351,0.15320672,-0.53394306,-2.066132,0.8999837,-0.73555654,-0.41593447,-0.9980148,0.8097955,-0.60009676,0.88798493,-0.37589794,1.512692,0.786598,0.6563847,-0.5721096,-0.7712108,0.8228282,1.1039894,1.0066603,0.21214262,0.7522382,-0.4284586,-0.12287968,0.21077852,0.28574678,0.38926336,0.8517722,0.37266853,0.49843797,0.48582187,-0.3806257
BRCA1,-3.377621,-1.4263971,1.6371442,2.1463199,3.5525758,1.5764431,0.9133554,-2.530456,-2.0169907,-0.5774598,-4.545516,-1.8186209,-1.8210657,-2.194442,2.6497033,-2.9447362,1.0103515,2.5451367,1.4094715,-0.5457077,-1.8240459,1.5753484,-3.321418,1.2534359,1.4590288,2.9911354,2.0525496,-2.3218265,-1.658718,-2.5023758,3.6804194,0.7839151,1.9467854,-1.9850472,-1.9871752,2.1379087,2.522381,-2.5104978,2.993068,-3.8349683,2.3935707,2.334851,1.1414636,-3.282948,-2.368073,1.9241521,-0.11182623,-2.1551702,1.3559679,-2.7015002,2.7107165,1.1999192,1.4818652,-2.2598414,0.99241346,2.4328806,2.7054598,-2.0330462,-1.9563301,1.3897874,0.025174292,1.3743267,0.12503628,1.7734721,-2.8997936,-1.5807326,-0.6245788,-1.1266996,2.0801957,-3.2791777,1.5027649,-1.1709387,1.9159305,2.49866,1.5362815,-0.48030585,-2.3592806,2.275342,1.0612478,-1.8239763,-1.4489775,1.7494171,0.372079,-3.0760841,1.8475138,-1.6919892,-3.5861754,-1.1776093,-1.2286875,-1.6941828,-3.0540054,-0.15952946,-1.7232276,3.6035771,0.789365,-2.4804642,-2.9560483,-0.1996412,-1.035171,-4.6953053,2.684958,-1.8512379,-1.1814122,-2.3324902,2.0903418,-1.3523678,1.3301635,-1.2798514,3.569503,1.8548195,1.2720016,-1.7250075,-1.5580101,2.4277587,2.9728315,3.2249708,1.0031406,1.5926856,-0.9525912,-0.5863746,0.8001598,0.8492703,1.5420684,2.4129837,1.3554748,1.2462924,0.8215381,-0.960738
CDKN2A,-1.4668195,-0.6029894,0.7645686,0.86308897,1.7005743,0.34029064,0.41611296,-1.3445989,-1.0366992,-0.32917213,-2.007111,-0.9665481,-1.0521231,-1.1740309,1.2386745,-1.34629,0.63262516,1.35999,0.8085975,-0.2782394,-0.70213115,0.55715656,-1.5238397,0.6453366,0.74873346,1.3420262,0.99881715,-1.1250293,-0.97449857,-1.3085375,1.9593722,0.3928048,0.8055274,-0.8828556,-1.099796,1.14455,0.7335804,-1.128375,1.7052114,-1.8436042,1.5213091,1.4892803,0.54749274,-1.4020495,-1.1364049,0.81623036,0.08852396,-0.96489376,0.6601824,-1.301754,1.3489127,0.45654023,0.754207,-1.1620603,0.41596648,0.89828855,1.0060171,-1.2119436,-1.0014607,0.5563069,-0.13973606,0.40359378,-0.2207169,1.1396328,-1.2699324,-0.62242687,0.14317101,-0.48072064,0.7180218,-1.5415816,0.8475491,-0.5728416,0.69146734,1.4384007,0.74057627,-0.012301407,-1.1649083,1.0415528,0.584022,-1.0691063,-0.65585893,0.69896793,0.19772932,-1.1940722,1.0161173,-0.7146203,-1.7354106,-0.4166148,-0.71738476,-0.99700063,-1.5282936,-0.11051616,-0.4175144,1.7916886,0.19816513,-1.2336566,-1.4460626,-0.24112919,-0.1634537,-2.1919012,1.377327,-0.932231,-0.82558346,-0.9879099,0.91644025,-0.64059806,0.5380215,-0.66710335,1.7755857,0.71482813,0.7785841,-0.7870867,-0.57903415,1.3423759,1.2823282,1.4941416,0.5857503,0.8182212,-0.18335827,-0.29550493,0.104301594,0.21403559,0.6572153,1.1874802,0.9872571,0.6571169,0.2794706,-0.41747627
ADA,-2.5018647,-1.0896698,1.0066658,1.719619,2.6446688,1.0525013,0.6785511,-2.0382538,-1.7737192,-0.14698596,-3.414592,-1.387088,-1.5178962,-1.9383562,2.0947511,-2.3876452,1.0242151,2.2314017,1.0838764,-0.6196293,-1.3090708,1.0380707,-2.3662708,1.2316387,1.3685554,2.3002036,1.7210145,-1.7031916,-1.3743888,-1.8841407,2.9900131,0.25924084,1.5602131,-1.4669579,-1.9664845,1.8283421,1.7726357,-2.0441618,2.285766,-2.843109,2.0839446,1.7813326,0.8980716,-2.3857691,-2.033146,1.1398876,-0.1409867,-1.8180888,1.216057,-2.4367018,2.125222,1.2128679,1.4313248,-2.1316655,0.8293723,1.7165667,2.0963233,-1.9244995,-1.6886486,0.94752795,0.25400683,1.0242555,-0.26543906,1.7028122,-2.253342,-0.810716,-0.3092666,-0.9627805,1.50625,-2.4662468,1.4113485,-0.78045195,1.2987334,2.0519693,1.2177606,-0.3616118,-2.0426056,1.777334,0.9473444,-1.3656828,-1.2922328,1.0841115,0.48766664,-2.4865851,1.7102662,-1.1058004,-3.13088,-1.1777549,-1.0012546,-1.5463668,-2.4508245,-0.6086649,-1.3624225,2.737719,0.44132054,-2.346103,-2.3078916,0.008734292,-0.85713756,-3.7623112,2.089699,-1.5530987,-1.0335692,-1.7293855,1.808759,-0.6679345,1.0936255,-0.9025648,2.77978,1.020498,1.0639081,-1.210437,-1.0329477,1.8995653,2.0450742,2.4623487,0.76289713,1.5172911,-0.28144783,-0.09450146,0.55804527,0.4333539,1.0392667,1.9574801,1.5163417,0.6880888,0.44063073,-0.8087583
DLD,-1.504436,-0.7755453,0.9223457,0.9227196,1.7368602,0.41622117,0.2598967,-1.1417543,-1.1876538,-0.45210198,-2.1431108,-0.8411259,-1.1032153,-1.4974836,1.2480168,-1.5777863,0.50110203,1.4827974,0.9587131,-0.2629392,-0.68811226,0.37021112,-1.530631,0.5853263,0.99191403,1.433337,1.0741619,-1.3153574,-0.9419304,-1.3269371,2.2996213,0.35976383,0.9573511,-1.0736636,-1.32967,1.3898194,0.5478091,-1.0527937,1.6464381,-2.0590086,1.6407503,1.6656667,0.9358713,-1.3720297,-1.0697807,0.7755716,-0.014314688,-1.2458594,0.68120956,-1.4847488,1.4755571,0.8157505,1.0073525,-1.1947534,0.18028125,0.9870747,1.1797462,-1.2460676,-1.1184897,0.81101006,-0.13607386,0.2281916,-0.22412455,1.1638135,-1.4538475,-0.77842605,-0.07396347,-0.63386095,0.88300204,-1.518874,0.7851661,-0.80337226,0.86344355,1.509035,0.94951624,0.12251692,-1.5549287,1.37976,0.8236428,-1.2117363,-0.8316513,0.8818657,0.2725757,-1.1308072,1.4139842,-0.8704968,-2.0957348,-0.65194976,-0.7989475,-1.4848198,-1.7764623,0.08632055,-0.634224,2.1130338,0.35138464,-1.4361656,-1.5466663,-0.059228413,-0.3003697,-2.4158902,1.7275928,-1.1057053,-0.88182503,-0.9916548,1.2266253,-0.7466648,0.53510535,-0.72520655,2.015109,0.5992015,0.8606804,-0.95243955,-0.5760229,1.6797096,1.3967077,1.7705193,0.472029,0.87748426,-0.35391247,-0.41006812,0.38990164,0.3714124,0.895405,1.4558545,1.508298,0.6854749,0.6055984,-0.608415
PARP1,-3.4161828,-1.5331361,1.4965118,1.8265654,3.7069016,1.4425789,0.6485559,-2.421836,-1.9737296,-0.6120009,-4.598266,-1.931503,-1.6523411,-2.763732,2.5638678,-2.9056208,1.0833873,2.53459,1.3592892,-0.7241907,-1.4184966,1.4660976,-3.3687859,1.7300131,1.4191315,2.684622,2.203582,-2.3599026,-1.8576539,-2.2179086,3.715956,0.7119166,1.8263476,-1.8687786,-2.3663058,2.3632188,1.7639177,-2.5814946,2.7002308,-3.9605422,2.6383336,2.4983537,1.1477091,-2.9888573,-2.4289145,1.649679,-0.2434829,-2.2362106,1.2706325,-2.7857683,2.5806358,1.2968715,1.5201691,-2.282261,1.0912476,2.1230226,2.6856592,-2.3711236,-1.8051559,1.030082,-0.02912247,0.9600595,-0.23296666,2.0358574,-2.6174061,-1.0795994,-0.35976553,-1.1223292,1.779393,-3.174198,1.5414948,-1.3290162,1.6240491,2.4585001,1.7081335,-0.51374376,-2.5236208,2.4254427,1.3841172,-1.9005506,-1.6599729,1.8515806,0.62779415,-2.5943003,2.1251955,-1.3941946,-3.6830761,-1.5192714,-1.6035205,-1.9493425,-2.8843498,-0.40128884,-1.537038,3.8423808,0.66176146,-2.6904352,-3.0678604,-0.12223025,-0.9409797,-4.471118,2.4788675,-1.8885356,-1.4785066,-2.0411894,2.271211,-1.2520449,0.96198124,-1.6227231,3.667704,1.3726587,1.4482684,-1.5461658,-1.3042601,2.5298429,2.858572,2.9351022,1.3955823,1.7282612,-0.5398458,-0.5388657,0.8190332,0.7946675,1.3545,2.6306112,1.6772131,1.2258298,0.80973625,-1.1922183
