,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GATA3,-1.1833134,-1.058837,-0.031933725,1.0454993,1.1074535,0.5043687,0.5505318,-1.3004131,-1.3443459,-0.18972185,-1.599726,-0.3042648,-1.3050854,-1.5271294,0.9229508,-1.2557418,0.31424946,0.8479721,-1.1236187,0.79268605,-0.99164075,0.5674355,-1.2414011,0.79660577,0.3750671,1.428365,0.63171375,0.50384533,-0.9501453,-1.1403314,1.5213484,-0.98788023,-0.6271239,-0.88050926,-0.6608407,1.1990345,0.021778475,-0.82089263,0.7822951,-1.391424,1.3410041,1.0735645,0.46942842,-0.8715681,0.28407842,0.6327919,-0.27794093,0.37563086,1.1151239,-0.8147105,1.3050289,0.8697813,0.628864,-0.86717963,0.67474174,-0.21917087,0.9660716,-0.88612866,-0.8211832,0.92524105,0.92685425,-0.79754955,0.6373614,0.68501306,-0.09564788,0.554621,-0.4688011,-0.7540793,0.82129544,-1.4554106,0.80302775,-0.87083095,-0.73445076,1.1874636,-0.26643625,0.6618183,-0.9907336,-0.5185154,-0.77474195,-1.3395622,-0.8741716,0.8531576,0.6138897,-1.6428133,1.1940166,-0.9788267,-1.3013208,0.6010174,-0.5388592,-0.58199275,-1.2068826,-0.70393085,-1.5066336,1.4434023,-0.7260129,-1.3670942,-1.3234102,-0.8030381,-0.522062,-1.647259,0.7526431,0.55019546,1.0326257,-0.92888194,0.93414783,-0.42965424,-0.6861588,1.1619899,1.5661495,0.31480142,0.36531857,-1.1905735,-1.2025398,1.0010812,0.70378685,0.95866793,-1.1580354,-0.6210926,-0.71701956,-0.53664863,-0.5261093,0.6790214,0.78354466,-0.29342872,0.83516115,0.76696163,1.1945927,-0.31858096
CDK9,-0.8788571,-0.7151317,-0.11061314,0.7337062,0.6804535,0.43626052,0.3652274,-0.92125475,-0.9827797,-0.085110806,-1.1346277,-0.18740132,-0.9174431,-1.0906572,0.7832099,-0.87837476,0.15260617,0.59770757,-0.7144646,0.4721852,-0.69280595,0.41013935,-0.8077356,0.54717165,0.15716265,0.98102444,0.46127218,0.355699,-0.6951215,-0.8231494,1.0265323,-0.75121856,-0.36963415,-0.58096784,-0.42798594,0.8706778,0.029124215,-0.67105657,0.49223623,-0.8656572,0.9074821,0.8360653,0.43439355,-0.64504945,0.22966573,0.40377954,-0.26279336,0.19797598,0.8249645,-0.55455405,0.86543727,0.6206075,0.40645307,-0.5752533,0.5107145,-0.12411531,0.64010435,-0.61283046,-0.50895625,0.5874751,0.63426155,-0.45023388,0.36758038,0.5228161,-0.020974101,0.3082911,-0.27406234,-0.45463774,0.6195275,-0.97866535,0.5817069,-0.6928621,-0.5270993,0.8821605,-0.24914305,0.49310294,-0.69871503,-0.369927,-0.53218776,-0.8996135,-0.5360859,0.51991326,0.37797788,-1.1834604,0.8582998,-0.6873572,-0.9260771,0.4624631,-0.35841683,-0.3219662,-0.87816644,-0.5711084,-0.98694885,0.9734709,-0.54148704,-0.9882888,-0.87164694,-0.5552917,-0.39421964,-1.1556277,0.50580615,0.39064306,0.64882624,-0.67051125,0.57085246,-0.3515698,-0.54156196,0.8441794,1.1349888,0.25160307,0.30330005,-0.73870206,-0.78486204,0.68545187,0.39934897,0.61823714,-0.7492356,-0.44050956,-0.4160473,-0.36890095,-0.31690225,0.40095156,0.48342115,-0.19447264,0.591962,0.51957494,0.8241869,-0.21151136
CDK4,-3.1304877,-2.9598284,-0.6866293,3.000079,2.810915,2.295514,2.3227124,-3.3561156,-3.2963133,0.75446033,-4.414223,1.9412428,-4.4188013,-3.3379092,3.9380486,-3.9101045,1.4779607,2.184411,-3.9365485,0.86658126,-4.056904,2.6753187,-2.769372,2.125674,-0.5517486,5.5174975,0.8713174,2.9504676,-0.8629361,-1.4401838,2.661363,-2.288607,-0.6483834,-3.9473734,-2.127087,4.3016787,2.3699365,-1.3901294,2.928806,-4.134873,2.15724,2.2644365,0.44980916,-3.3758004,0.99103975,1.2174169,-3.2952175,0.8085859,3.0493686,-3.723477,3.637239,1.657484,2.3746424,-3.338072,1.224312,-1.7829525,1.6232187,-2.7515788,-1.5718461,2.5736961,2.380482,-2.797556,1.0220422,2.4070115,0.3237302,2.2773924,-2.3282142,-2.3986716,1.4777168,-3.919191,0.9388791,-1.1700953,-0.09313436,2.6216886,-0.4516007,2.6575968,-2.317426,-1.4453251,-2.486881,-3.0170317,-1.0444571,1.8670402,1.0155349,-5.0795197,3.7550993,-1.0175526,-2.3899896,2.3304682,-1.0375252,-0.34365755,-1.852197,-1.7974688,-4.6935034,3.965041,-0.0921398,-4.606739,-3.0587354,-2.9032624,-0.27192426,-3.6935701,2.5511312,2.078886,2.2103026,-4.318971,2.17285,-2.619103,-0.56869,2.676236,2.8814633,2.247123,-0.5912762,-2.2630894,-1.2732141,3.549912,0.46777582,2.666368,-3.6958685,-1.6324598,-2.5805595,-0.1749173,-2.0671709,1.2483889,1.759717,-1.9390634,1.336711,2.4185991,4.7038164,-2.47052
UBC,-0.865269,-0.7327375,0.001485766,0.76502347,0.8051568,0.32058224,0.26328185,-0.9455674,-0.97010946,-0.12930074,-1.090991,-0.21412279,-0.842258,-1.1368953,0.7013461,-0.85063434,0.1657136,0.61654174,-0.72416323,0.54383874,-0.6651352,0.33810142,-0.8548882,0.6168574,0.3122011,0.9817504,0.4670882,0.28633603,-0.755953,-0.8792613,1.0997078,-0.6866157,-0.37843838,-0.53800535,-0.43024948,0.7701489,-0.13606471,-0.6249471,0.47963467,-0.97108984,1.0680948,0.8363355,0.3930233,-0.6220326,0.16684256,0.47077224,-0.096312106,0.27165762,0.8156763,-0.5261858,0.8056543,0.5929276,0.4249885,-0.4467172,0.532549,-0.08633976,0.6812591,-0.51969945,-0.6211048,0.57284826,0.62111235,-0.4054012,0.4140815,0.46872646,0.037575014,0.30945668,-0.2039144,-0.51413864,0.6317059,-0.93667257,0.6487866,-0.63898575,-0.5775791,0.8621123,-0.24657118,0.459963,-0.7018796,-0.39549875,-0.48814964,-0.935729,-0.56549233,0.5662331,0.49178562,-1.0718995,0.86182106,-0.71908945,-0.9814259,0.47749886,-0.3583503,-0.40703392,-0.9054563,-0.51333,-0.93417,0.95562744,-0.6412181,-0.9288868,-0.89822555,-0.5514412,-0.446846,-1.1839092,0.5057685,0.2989797,0.74453735,-0.6412361,0.61350214,-0.23755105,-0.54525054,0.8544708,1.1046336,0.1418507,0.32054693,-0.7726278,-0.7699514,0.64428914,0.5374818,0.64576715,-0.69080037,-0.403727,-0.35207817,-0.38018912,-0.2380526,0.46526,0.5678308,-0.19335786,0.5882994,0.52669966,0.74449706,-0.17184503
MAP2K1,-6.101694,-6.1958995,-0.97805923,6.006575,5.122889,4.0484467,4.5854397,-6.6990004,-7.1141458,1.6440836,-9.875583,3.6521347,-7.9564323,-7.4560056,7.3731475,-9.1758375,3.5438333,5.236302,-6.9007926,2.7207737,-8.3334675,5.2276044,-4.7630134,3.827468,-0.13458365,11.023048,1.6817905,6.054393,-1.0221629,-2.9114077,5.61636,-3.7863119,-2.0517604,-6.8207693,-3.5669618,8.695404,4.1851006,-2.3793125,6.7983346,-8.552034,4.908,4.858254,0.98280764,-5.902492,1.6357319,2.1284616,-6.4410276,2.3761146,5.3070087,-7.542341,7.6038065,2.912988,4.8265953,-7.0287366,2.146894,-3.6261113,2.7730653,-6.174602,-3.4202278,4.128215,5.5951085,-6.43518,2.001693,4.573541,1.1281637,4.656684,-5.481684,-6.016631,3.6120756,-8.203581,0.95936215,-2.3091035,0.059599712,5.628692,-0.41445476,5.455302,-3.6341076,-2.4706254,-5.1208453,-6.6416254,-2.4711297,3.2863884,1.6738803,-9.874023,6.9215436,-1.6303655,-6.6167836,4.3795643,-2.1677356,-1.3527098,-3.6836112,-3.5706265,-9.098722,8.126526,-0.64518577,-9.760916,-6.088799,-5.1285644,-0.4955244,-7.723461,5.3484,4.8052235,4.1478944,-8.727571,4.4546304,-5.7173896,-1.97608,4.9261026,6.0572605,3.579221,-0.51511717,-5.0669503,-2.5661948,6.5535774,1.5227231,5.627139,-7.5339813,-2.507203,-4.7131605,0.46662128,-5.55814,1.8630501,4.582551,-3.4681218,2.7859323,4.6446466,9.657511,-4.399242
POLR2A,-1.8811022,-1.5295931,0.1995497,1.5645865,1.2739837,0.39079186,0.518697,-2.3074,-2.0313442,-0.43681705,-2.1657107,-1.2559059,-1.2729558,-2.5520215,0.902701,-1.3507544,0.1003882,1.2868643,-1.2102062,1.6000034,-1.0163063,0.4099867,-1.8837299,1.2311646,1.0700853,1.3954852,0.9814235,0.2035747,-2.1933596,-2.5019557,2.44438,-1.6406342,-1.0516717,-0.723667,-0.7469403,1.369866,-0.95694834,-1.5314475,0.8171402,-1.7408413,2.7519841,2.073094,1.253042,-1.3058692,0.29827696,1.0586653,0.44624805,0.45496178,1.4769106,-0.23513058,1.8359269,1.5161761,0.7542588,-0.3323397,1.1543761,0.27149954,1.9834616,-0.97760266,-1.4032391,0.9489824,1.4035729,-0.78634727,0.80780953,0.6025965,-0.009060012,0.18390784,-0.061910063,-1.0383599,1.6238519,-1.9234314,1.6683345,-1.7853982,-2.0535145,1.9240686,-0.96099085,0.61512816,-1.2907579,-0.6227009,-0.8735909,-1.9240432,-1.5824299,1.2808974,1.4553262,-2.3840537,1.4511379,-1.8753853,-2.1314971,0.57177657,-1.3085432,-1.2938375,-2.3908887,-1.0373951,-1.5779376,2.1021717,-1.9780499,-1.6695129,-1.762174,-0.90704185,-1.0975817,-2.6522503,0.94435936,0.2918106,1.642922,-0.6167991,1.4726045,-0.02922669,-1.3611063,1.7443151,2.6319497,0.10020939,1.1530188,-1.6236843,-2.0265796,1.2783318,1.332022,1.19177,-1.1491927,-0.8384135,-0.42664635,-1.1843618,-0.42870232,1.0696895,1.1641166,-0.11811342,1.4901744,0.8521828,0.92917436,0.09742576
WEE1,-1.1411592,-0.98883766,-0.04252076,1.0474157,1.0124636,0.4959079,0.4889673,-1.1515399,-1.2783027,-0.16132285,-1.4830552,-0.24020195,-1.2234027,-1.3440313,1.000193,-1.1104738,0.27294183,0.7423151,-1.0806944,0.6819944,-0.8883697,0.5081184,-1.1349916,0.87881356,0.23330274,1.3506222,0.55018264,0.48402038,-0.8202996,-1.0814759,1.2670105,-0.9401034,-0.40899533,-0.87367296,-0.61390394,1.1011549,0.02180105,-0.8214588,0.6025832,-1.3001635,1.2899222,1.04934,0.52605563,-0.8593847,0.22653116,0.6171838,-0.27700537,0.29808974,1.0913924,-0.7728832,1.1012235,0.7288608,0.48853713,-0.6982432,0.60537785,-0.21571296,0.8064179,-0.6521673,-0.62955624,0.83022475,0.8160456,-0.55230725,0.43036002,0.62790394,0.036529616,0.48786154,-0.39317045,-0.662015,0.743508,-1.2976217,0.85949224,-0.81011266,-0.73559874,1.0529956,-0.38800484,0.5168338,-0.81680167,-0.44609365,-0.62934816,-1.2163954,-0.73203343,0.71967906,0.5813053,-1.4886607,1.0806646,-0.975509,-1.230784,0.65619886,-0.52724355,-0.51676804,-1.0267392,-0.658949,-1.3209699,1.1818619,-0.7299417,-1.2653319,-1.1844319,-0.72216195,-0.48583996,-1.5005032,0.62604344,0.38876006,0.88663495,-0.9000455,0.8894198,-0.33011818,-0.59527725,1.0798367,1.3994849,0.32237056,0.34203205,-0.9237956,-0.95027375,0.98377246,0.6171871,0.9156957,-0.9286674,-0.5726644,-0.5561672,-0.37018046,-0.39927685,0.5687357,0.6924415,-0.28884074,0.7463511,0.7292091,1.0723566,-0.17101556
TP53,-4.9729133,-4.478174,-1.3895218,4.3936877,3.9292183,3.6094196,3.3807216,-4.7577815,-4.7985077,1.1411662,-6.8522773,2.9374564,-6.682208,-5.409496,5.980848,-6.085458,2.2791631,3.6412764,-5.7678404,1.3916155,-6.0102158,3.9962845,-4.2292247,3.3981512,-1.2408457,7.984495,1.1156867,4.5677357,-0.9393227,-1.9761498,3.8784645,-3.390238,-0.7080941,-5.7228193,-3.152233,6.8392553,3.484167,-2.1658893,4.841568,-6.2781363,2.9565952,3.391772,0.559661,-4.9785547,1.3140544,1.8176883,-4.8817163,1.1753125,4.5647364,-5.495177,5.262933,2.4997065,3.164282,-5.3054695,2.0723526,-2.8560631,2.32463,-3.939227,-2.0011258,3.7453618,3.811663,-4.432013,1.4763538,3.7454894,0.4146179,3.438531,-3.833127,-3.701549,2.291428,-5.8448505,1.422521,-1.9920114,0.13472225,4.0454698,-0.85722506,3.7201889,-3.2810574,-1.7718884,-3.6988816,-4.7389355,-1.8067502,2.6910439,1.6445056,-7.4907985,5.325785,-1.1269002,-3.802948,3.57868,-1.730312,-0.33903188,-2.6579583,-2.7519286,-6.97701,6.22792,-0.17249137,-7.0734277,-4.6146073,-4.247575,-0.1158535,-5.596377,3.83014,3.1118183,3.2868235,-6.4788723,3.293971,-4.188089,-1.1255149,4.147627,4.619116,3.2128167,-0.73457235,-3.6520329,-2.0762155,5.0608687,0.5182281,3.910248,-5.5726337,-2.3308263,-3.8407464,-0.18536986,-3.1960638,1.8037091,3.0397832,-3.1351945,2.2173834,3.6999576,7.1786127,-3.7319179
BRCA2,-1.7257639,-1.3513638,-0.442068,1.4997797,1.4842609,1.1230309,1.114388,-1.5590198,-1.5993899,0.109154604,-2.1436658,0.5202261,-2.2732246,-1.6996801,2.0614982,-1.6892203,0.3519116,1.0015892,-1.8366185,0.38740557,-1.8133589,1.1041454,-1.6224822,1.2257502,-0.44498295,2.4473648,0.6044652,1.1337874,-0.6384469,-1.1956018,1.4086776,-1.3668395,-0.18947205,-1.8212568,-1.0143031,2.1678128,0.928715,-0.8517234,1.1751635,-2.175154,1.1468885,1.3048416,0.41553554,-1.6207393,0.42142338,0.7153617,-1.1894524,0.31336534,1.7010696,-1.5255924,1.6957873,0.9940727,0.5989297,-1.5301883,0.76210093,-0.87172955,0.9617172,-1.0332336,-0.7381909,1.5206174,1.1199502,-1.109074,0.4915424,1.41227,-0.046148874,0.9559722,-0.8546774,-0.89416593,0.7187984,-2.0009854,0.83442575,-0.92611796,-0.41640913,1.2669357,-0.2453839,1.1866665,-1.2634428,-0.6515792,-0.9886057,-1.5873545,-0.53818506,0.99656194,0.55928165,-2.3728461,1.7567008,-0.92508966,-1.4027259,1.3544503,-0.5601898,-0.19519484,-1.3015689,-1.1525145,-2.46855,1.9803103,-0.36309597,-1.9414384,-1.6424783,-1.2032254,-0.35991794,-2.0866184,1.2134129,0.7270293,1.3100978,-1.8570892,1.1119386,-1.2581707,-0.59960985,1.6390651,1.791487,1.0458374,-0.07238344,-1.2997075,-0.8523739,1.7059629,0.5674386,1.384183,-1.7084898,-1.0799366,-1.2686309,-0.5309249,-0.78479344,0.7844701,0.70651954,-0.90281534,0.6596993,1.2506664,1.89795,-0.8592343
ATM,-2.470876,-2.0938013,-0.37164518,2.3607354,2.0607502,1.1480696,1.1224434,-2.6293507,-2.666187,0.08041962,-3.24906,-0.080161855,-2.2859898,-2.9554286,2.1529582,-2.6220834,0.55513734,1.7741519,-2.0260394,1.510724,-2.1439328,0.8425537,-2.0691645,1.6898116,0.44650406,2.963442,0.90391165,1.1715806,-1.525498,-1.9597179,2.8039854,-1.8117317,-1.2745806,-1.9163536,-1.1438717,2.3647966,0.27793637,-1.6169655,1.6005809,-2.7706552,2.6038318,2.184915,1.0617437,-1.8046842,0.498093,0.92177665,-0.8362155,0.8379142,2.1464145,-1.9229599,2.4068394,1.5738343,1.346698,-1.8017952,1.2202759,-0.5476925,1.8321942,-1.7488841,-1.7995735,1.5084057,1.8830543,-1.4575506,1.0499154,1.4426302,0.2954067,1.0328032,-0.8917264,-1.5502142,1.7713932,-2.5878801,1.2332665,-1.6034685,-1.3598158,2.351487,-0.70980424,1.5598309,-1.6842854,-0.66651213,-1.3034928,-2.5381157,-1.2246544,1.3607318,1.2460347,-3.3462353,2.4388309,-1.6354092,-2.5499563,1.2898405,-1.023861,-0.91435623,-2.128365,-1.4981147,-2.7369719,2.756936,-1.3692335,-2.9363825,-2.471684,-1.6037245,-0.884522,-3.204568,1.593847,0.9894321,1.5809404,-2.1607187,1.621934,-1.2024933,-1.2864951,2.201274,2.8167727,0.77403164,0.6302425,-2.013967,-1.8173279,1.889015,1.1856356,2.0211785,-2.0792296,-1.0024045,-1.3901496,-0.9705792,-1.2971699,1.1895287,1.7216953,-0.6225971,1.64024,1.3625108,2.6005769,-0.6219512
BRAF,-4.652253,-4.174316,-0.8281941,4.2784276,3.4317598,2.783578,3.138284,-4.496484,-4.210362,0.53547674,-6.1435437,1.2026719,-5.450838,-5.0981965,5.02278,-5.2251043,1.3143309,3.2175784,-4.5199795,1.5073498,-5.114196,3.3660047,-4.212525,2.8100817,-0.7248671,6.644276,1.7276626,3.4896536,-1.9799354,-3.1169393,3.8379953,-3.1475513,-0.589597,-4.5122833,-2.5587456,6.079744,2.186842,-2.3677647,3.3472352,-5.717869,3.3344178,3.8717544,1.3177712,-4.328566,1.1064041,1.9292301,-3.3632717,0.8049836,4.6203747,-4.0569324,4.8828673,2.4532387,2.240078,-3.7487228,2.096302,-1.9403677,2.4011335,-3.164126,-1.9794675,3.6562653,3.2953181,-3.1341434,1.1819948,2.9694586,-0.0735789,2.3120308,-2.4041598,-3.0381467,2.7236385,-5.7955856,2.007186,-2.3309388,-1.4673012,3.7571118,-1.1464856,3.1390436,-3.0970626,-2.360107,-3.3299205,-4.5851426,-2.146274,2.7430449,1.5059328,-6.9517436,4.5538635,-2.4681375,-4.0438633,3.403768,-1.856603,-0.9149756,-3.4850245,-2.7625544,-6.416853,5.428803,-1.1394383,-5.5938683,-3.9797876,-3.5828688,-0.80557907,-5.725214,3.0354135,2.4945397,3.705889,-5.211375,2.7454827,-3.3816726,-1.8534259,3.871043,4.7821083,2.495684,0.06705622,-3.6787567,-2.7639952,4.195477,1.2286108,3.2026098,-4.9963045,-2.434731,-3.2374146,-0.8616072,-2.4034336,1.7896155,2.316484,-2.4162512,1.8077469,3.1485689,5.6472487,-2.6223207
BRCA1,-1.6391339,-1.655369,-0.08645803,1.7167344,1.7205981,0.61371154,1.0081279,-1.9552964,-2.1050622,0.26317188,-2.7488103,0.52430385,-1.8361512,-2.2921753,1.6735132,-2.5047312,0.97870874,1.4912478,-1.6014252,1.1436287,-2.0726244,0.7203482,-1.1565453,1.1582776,0.76926464,2.7466104,0.6431152,1.5109576,-0.49212065,-0.9506978,2.236655,-1.2455906,-1.1115308,-1.6309795,-1.2511848,1.7291425,0.45792842,-0.60051566,2.0992925,-1.9296784,1.9919814,1.2980001,0.48951557,-1.4316317,0.27008802,0.60127133,-0.99900424,1.1250731,1.1601481,-2.029397,2.0083702,0.93712616,1.5823448,-1.8956001,0.6698676,-0.68802077,1.1125375,-1.8335023,-1.3917054,0.9743398,1.6982177,-1.845248,0.74495834,1.0588468,0.5951846,1.1482531,-1.3834867,-1.5684706,0.9691757,-1.7210102,0.32478848,-0.8717983,-0.045529082,1.6978781,0.028478524,1.5432153,-1.1005236,-0.4022674,-1.2665033,-2.0846407,-0.61565495,1.2527261,0.6184977,-2.5411758,2.006003,-0.5942296,-2.1204221,0.95902365,-0.43670157,-0.84341055,-1.2886769,-0.92489696,-1.9495666,2.4109042,-0.850114,-2.582281,-1.9958309,-1.2315958,-0.36094528,-2.2734249,1.6151925,1.1651953,0.96588314,-2.0598474,1.4795798,-0.9961134,-0.75971544,1.4763713,1.8351147,0.69465363,0.041013498,-1.452222,-0.94988805,1.6466408,0.83852124,1.7876109,-1.9892987,-0.5377225,-0.86466837,-0.22843303,-1.5608938,0.7028516,1.5449649,-0.5750938,1.3498539,1.0331113,2.4549336,-1.1217437
CDKN2A,-3.3103502,-2.3860047,-0.5464751,2.7329648,2.6166635,2.2641666,1.817423,-2.770293,-2.765966,0.38546422,-3.57916,1.0494921,-3.8801584,-3.1247048,3.2546296,-2.8576858,0.5746166,1.8796554,-3.2838624,0.80192,-3.1459582,1.9747252,-2.8014781,2.3251436,-0.8476999,4.220523,0.9377626,2.0873866,-1.2435184,-1.721072,2.2371,-2.2333624,-0.45326936,-3.1127238,-1.7835437,3.9111383,1.4874817,-1.6328961,1.9396931,-3.7083497,2.0169337,2.2180011,0.7210812,-2.85742,0.9320506,1.2303219,-2.145383,0.41872573,3.1469994,-2.7370563,2.752312,1.527664,1.3230736,-2.4941564,1.3825256,-1.3812184,1.6436778,-1.8253065,-1.3600441,2.5852656,1.8718388,-1.8055046,0.8321991,2.0593448,-0.06859768,1.6040188,-1.3951269,-1.5654025,1.3963641,-3.362857,1.5276735,-1.4663442,-1.0533005,2.4379785,-0.9901533,2.010482,-2.1616573,-1.254513,-2.0751417,-2.7593877,-1.3431907,1.7959888,1.102197,-4.386066,2.9554563,-1.4788119,-2.175451,2.2309372,-1.2157646,-0.16872227,-2.0674877,-1.5981072,-4.1243234,3.3413653,-0.6635395,-3.465687,-2.652721,-2.328626,-0.5276027,-3.5319266,1.8545462,1.347643,2.2784545,-3.2649179,1.9327027,-2.068401,-0.734405,2.6613414,3.0726388,1.7351491,-0.06254526,-2.1430051,-1.7232709,2.868679,0.6692127,2.065069,-2.849865,-1.7578725,-2.180132,-0.8173555,-1.2956641,1.2985208,1.4387848,-1.7452139,1.0978565,2.0821843,3.591461,-1.6094662
ADA,-1.4402245,-1.025698,0.22573775,1.1245664,1.0610988,0.30604205,0.3066666,-1.6208013,-1.538405,-0.26896408,-1.5644857,-0.8936296,-1.0026029,-1.9028462,0.6958154,-1.1661804,-0.009302799,0.91656345,-0.955742,1.19835,-0.7498377,0.2768544,-1.477415,0.8648185,0.70479923,1.0685221,0.78288996,0.055504307,-1.5361434,-1.8411124,1.8579158,-1.2618717,-0.7098819,-0.4632928,-0.5572351,0.93463,-0.72387826,-1.2681258,0.5327604,-1.3314514,2.061801,1.5502907,0.8858511,-0.93481344,0.14413051,0.82144046,0.326031,0.42426223,1.1809353,-0.24107064,1.3257799,1.2022293,0.62948173,-0.35167098,0.8896316,0.23725654,1.3672076,-0.6727262,-1.0035269,0.7086827,0.99873316,-0.50187165,0.5224431,0.46176803,0.049534053,0.24518226,-0.070515126,-0.7186254,1.2308469,-1.4218498,1.2454228,-1.3102393,-1.4835489,1.407908,-0.64834917,0.42357633,-1.0159329,-0.51398134,-0.6937632,-1.4140842,-1.1770737,0.9567946,1.010861,-1.7543354,1.1557779,-1.4348491,-1.6092479,0.42348737,-0.9209952,-1.0405937,-1.7300453,-0.81368756,-1.1705914,1.4586841,-1.5767367,-1.1163974,-1.4098326,-0.6542111,-0.8337018,-1.9749452,0.65346044,0.2535951,1.1590769,-0.4239205,1.0223672,-0.030608818,-1.14835,1.2717736,1.9220309,0.12235695,0.7684856,-1.271929,-1.4804014,0.8653007,1.0360821,0.93577737,-0.9460355,-0.55995977,-0.42244858,-0.9723322,-0.2552886,0.8634151,0.86854476,-0.07214205,1.1238378,0.51711994,0.76835185,0.034191452
DLD,-2.6152375,-1.6556255,0.7085691,2.037541,1.8218546,0.21168275,0.19646381,-2.6703556,-2.590769,-0.9596639,-2.628142,-2.4855366,-1.223684,-3.4367807,1.0572968,-1.433652,-0.22956508,1.533237,-1.037553,2.7950087,-0.545286,-0.20389497,-2.6905863,1.3749186,1.8424528,1.1992171,1.6795135,-0.3950694,-3.3012354,-3.8626273,3.6371725,-2.0187325,-1.5806751,-0.212655,-0.85334,1.1438472,-2.3490765,-2.373789,0.5893989,-1.9859616,3.8829017,3.0440342,1.9622188,-1.1720309,-0.18879099,1.844463,1.5352868,0.6757942,2.2299778,0.003821171,1.7426,2.1764288,0.7621936,0.34843773,1.9711388,0.9353737,2.485368,-0.8695851,-1.7237988,1.115955,1.6985772,-0.4140966,1.0791907,0.24006456,-0.25166923,-0.096644185,0.7602674,-1.1634746,2.6641333,-2.5398474,2.582092,-2.611859,-3.4547284,2.6055043,-1.588055,0.75531095,-1.7706655,-0.939307,-1.1598439,-2.81095,-2.7284777,1.5732307,2.0973349,-2.499782,1.7574165,-3.1220374,-3.1321526,0.6720853,-1.9171166,-2.0551624,-3.133514,-1.0107795,-1.4892025,2.3660624,-3.6559272,-1.4200033,-2.261343,-0.71747774,-2.2933547,-3.8872886,0.8263476,0.14469416,2.1732728,0.17206761,1.8857623,0.89514166,-2.4198124,2.2320187,3.9222686,-0.45599636,1.9920715,-2.1080248,-3.238569,0.8377477,2.3196664,1.3476436,-1.5392053,-0.85240096,0.11615999,-2.0941386,0.049227364,1.5469644,1.7035594,0.38252157,2.4803386,0.64694417,0.73792225,0.763663
PARP1,-1.3991934,-1.2686633,-0.16808203,1.2825787,1.3616382,0.646573,0.61420316,-1.7459197,-1.6950651,-0.13242474,-2.0568569,-0.32426822,-1.510939,-1.8076015,1.27081,-1.6036787,0.42028576,1.0987319,-1.3306574,0.9748774,-1.1840082,0.6235874,-1.3217459,0.91508985,0.40283898,1.772082,0.632658,0.5797095,-1.1420503,-1.4049729,1.8636805,-1.1251993,-0.7967487,-1.0036911,-0.66172653,1.3574184,-0.08941392,-1.0674046,0.9365973,-1.6398796,1.6804366,1.460967,0.66961616,-1.0273098,0.31433314,0.6946795,-0.32785404,0.5564227,1.3452678,-0.97425914,1.4613128,1.0301634,0.75145143,-0.977464,0.8483232,-0.17933255,1.1859701,-1.1078805,-1.1500248,0.9348168,1.1557589,-0.7517099,0.67810804,0.73605204,0.17019355,0.52417433,-0.5063118,-0.9977081,1.1828619,-1.6548752,0.97519183,-1.1509068,-0.9657841,1.510852,-0.38073403,0.9163004,-1.1288823,-0.46215984,-0.8246552,-1.6092148,-0.86121255,0.84716856,0.906883,-1.9524982,1.4097176,-1.2995661,-1.710364,0.7853443,-0.60969037,-0.68563867,-1.5589274,-0.878966,-1.5731653,1.5951464,-1.081905,-1.7102482,-1.5390794,-0.9047491,-0.6540347,-2.117394,0.81174004,0.6269897,1.0871818,-1.2821909,1.1093006,-0.5034414,-0.9055384,1.3753278,1.8212702,0.34576982,0.62467265,-1.259725,-1.1333292,1.2037767,0.8746474,1.3128055,-1.2312561,-0.63724416,-0.70565504,-0.5043694,-0.7338671,0.6806669,0.9707806,-0.32475755,1.1394186,0.7791443,1.3514259,-0.19536045
