,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GATA3,-1.0171002,-1.1892271,1.2238642,1.4531134,1.8778147,0.844117,0.7756423,-1.4536419,-0.9289471,-0.6219983,-1.9398533,-0.6576324,-0.02725887,-0.9994579,1.0725571,-1.8629618,0.6791962,1.086531,0.22443405,0.68308187,-0.7657933,0.9253403,-1.2069767,0.5970105,1.4237039,1.4067727,0.36152673,-1.3280162,0.21569435,0.81537694,1.8578697,-1.4100233,-0.40932065,-0.90203005,-1.008065,1.0196478,1.3065037,-1.2214684,1.0139751,-2.1480842,1.7796189,1.1174592,0.25558105,-1.660652,-1.2019979,1.0173929,1.1847364,0.83508575,0.5273174,-1.8803903,1.5839103,-1.1162905,1.5856283,-1.3767792,-0.44251037,0.70285237,1.0753028,-1.3338379,-0.62666315,0.4793953,1.302416,-0.94290394,0.8435456,0.8407923,-1.4075491,1.1665757,-0.8904986,-2.001469,0.86244476,-1.8529266,0.75377584,-1.0369021,1.0706204,1.0470762,1.3213267,0.86409575,-0.89527804,1.3544955,0.5184708,0.38849363,-0.41919917,0.4397365,1.1255494,-1.9886979,1.0188367,-0.9858105,-2.291601,-1.081671,-0.4945935,-0.84593236,-0.9792976,0.683167,-1.2581125,1.7398719,-1.0335857,-2.0987363,-1.5255697,-1.1282659,-0.4552507,-2.3581753,1.2438748,-0.9414093,-1.0687121,-1.5593369,0.8166256,-0.95809764,0.69133055,1.0853591,2.019826,0.69374746,0.8446023,-1.7769023,-1.0190833,1.030509,0.9306128,1.0945336,0.3922709,0.49772376,0.44594803,0.114110485,0.402155,0.47903022,0.86314785,1.8491058,1.1763537,0.9517703,1.566255,-0.6407016
CDK9,-3.0391943,-1.2374434,2.519957,2.393077,3.7109964,1.9974229,1.3519971,-2.807381,-0.836119,-1.6953788,-3.5524366,-1.1497343,0.50888306,-2.582479,2.0041888,-3.0296102,0.8465361,1.8582087,0.6755988,1.7183949,-2.2882614,1.8237174,-2.6460772,1.967976,1.8729802,2.0496042,0.5172906,-1.542932,-1.1367344,1.8299303,2.6865807,-2.5922103,-1.2188668,-2.673281,-1.8748872,1.9312435,0.62125367,-1.6186249,1.44015,-4.1493974,2.9749947,1.9836715,0.72037387,-3.3747458,-1.9935645,2.3322217,2.470785,0.9390751,1.7238435,-2.5000107,2.0733256,-0.8206054,1.7772719,-2.6582947,-1.1319472,1.2042634,2.896589,-1.9611595,-1.6596273,1.21799,2.6189253,-1.4299723,1.171479,2.1300888,-3.2022865,1.9576198,-1.2135036,-2.2632067,1.2610229,-2.9526055,1.9793831,-1.0455879,1.3550447,2.0341644,1.217769,1.7605098,-1.8606317,1.8063703,-0.015759196,0.7975243,-1.6054078,1.8944407,2.5348337,-2.7727563,1.703968,-1.5701416,-2.3103766,-1.352078,-1.657392,-0.4943345,-0.74989027,1.8418107,-1.0507201,3.2019265,-2.2055345,-2.22942,-3.2947266,-1.2922509,-0.35882857,-4.9764524,1.9746408,-2.7794573,-1.3222402,-2.302784,2.5167122,-1.2420064,1.683289,2.2732959,4.0684643,1.5219524,1.3156614,-2.1102982,-1.4838942,1.5674257,2.770418,2.1216452,1.4402262,1.0988067,1.1156454,-0.20537657,1.6268513,2.553119,1.8754278,2.3198655,2.1414905,0.9669356,2.2830732,-1.2536534
CDK4,-2.7238648,-1.5971029,2.3366377,2.6186018,3.6872327,1.7991638,1.1227262,-2.295625,-1.7048504,-1.9398072,-3.893468,-1.5011475,-0.84862965,-2.2158728,2.749075,-3.0225627,1.5902517,2.399152,0.63241935,1.7887636,-2.131467,1.3422782,-3.1649387,1.1703413,1.4809026,2.1272357,0.8380341,-2.132083,-0.7208863,1.2736387,3.3289685,-2.0068817,-1.1696329,-2.146014,-1.9809853,2.4016688,2.386871,-2.2463987,1.6555068,-4.1101356,2.9933078,1.631931,1.2435876,-2.943506,-2.6412222,2.08776,2.5464604,1.6807495,1.5634264,-2.8976681,2.6764205,-1.0505881,2.7824183,-2.5319848,-1.0189121,1.9510612,2.4455237,-2.5722234,-1.7765248,1.3337715,2.4480984,-1.5520531,1.1576562,2.122062,-3.3798437,1.2756437,-1.5684701,-2.9453192,1.7951103,-3.281458,1.0961531,-1.2948815,2.2382627,2.1772482,2.3445287,1.9408058,-2.0057092,3.0116358,1.3229054,1.4954811,-1.4843783,1.2795523,2.1304562,-3.5519197,2.66643,-2.1838515,-3.340354,-1.7280087,-1.4171824,-1.0881951,-1.7211077,1.3323302,-1.8589215,3.5909197,-1.9346387,-2.5693388,-3.0293381,-1.7292217,-1.0897528,-4.5145373,2.5645525,-2.687477,-1.9673995,-2.4066987,2.1494384,-1.7867522,1.8464439,2.780396,4.1887026,1.2499537,1.4856068,-2.2477381,-2.3737721,2.2808814,2.681516,2.0992389,1.0772932,1.1887115,0.9056836,-0.45943314,1.6960319,1.6712428,1.7813171,2.800277,2.311895,1.2654011,2.7536337,-0.9866719
UBC,-11.9301,-9.831331,5.8856955,11.011227,17.973652,11.2601,10.583946,-8.322345,0.8858586,-5.711032,-13.071967,-6.205206,8.842758,-3.8516247,8.626893,-9.387167,2.4489253,0.34860393,-1.251056,3.7116704,-6.621532,9.157682,-12.227611,5.6755047,-1.5851058,5.06165,-1.3665825,1.9578071,4.145605,11.487697,10.538243,-9.771256,0.8306286,-5.5248184,-12.300565,4.1870003,5.834685,-1.6257613,-3.2189422,-18.881403,4.0789175,-3.0175612,-2.2316651,-7.6596646,-8.330934,7.96265,12.690991,4.6645427,8.905707,-9.129429,4.5828404,2.6855845,4.8571835,-11.593149,-7.272354,-0.38969585,12.495224,-8.463116,-7.126696,0.59029514,11.449776,-1.5313457,2.915449,10.942804,-10.018093,12.538371,-5.873913,-13.605595,-0.06705143,-8.895422,3.0031137,-5.8051867,9.359085,2.370785,1.7207695,6.2786093,-5.753823,7.9959164,-5.819637,8.87937,0.19680643,7.2830033,11.377166,-9.7790165,2.527492,-1.4629517,-3.544882,-2.597639,-2.4595068,5.3136845,7.1519747,2.3775187,-3.6021585,9.284196,-0.4169349,-5.427574,-12.483971,-1.824153,-0.31937453,-14.939024,7.5874987,-11.499059,-1.2244868,-7.321265,6.979615,-4.384835,9.950472,12.744828,10.332891,4.7742825,0.7715665,-4.081787,-5.536716,2.739867,9.1210375,6.550303,-1.1612414,-1.9595376,6.5689707,3.6135433,7.6749187,12.139848,9.727659,1.4588838,6.196682,-3.8925657,11.346134,-5.9087753
MAP2K1,-3.7835662,-6.9681587,5.1680436,8.440458,9.6416025,5.2581053,5.344658,-5.3744226,-1.3415465,-1.6613977,-6.867407,-4.0369267,3.8583496,-3.6301894,3.1483798,-8.848356,1.9773308,1.188706,-0.86641514,3.008454,-3.381336,6.568991,-5.6796937,1.7415605,6.119977,5.436459,0.37183544,-2.8655849,2.9059618,5.554381,5.937692,-7.266465,-0.34666008,-4.8714,-5.1140666,2.2580862,4.6184273,-2.3832052,3.69405,-9.989691,4.1759524,1.8344306,-0.67778707,-6.687266,-2.910589,4.652611,6.0881734,4.389231,1.0493842,-7.1870084,6.8853874,-3.8404667,6.383585,-8.122024,-2.4381196,0.16397294,6.3110385,-5.4733853,-1.982582,-0.39242274,6.298397,-4.272614,5.2211447,3.5442758,-5.4828625,7.4730434,-6.247744,-9.100231,2.161556,-8.025017,2.8953846,-5.2082515,5.736367,2.8175945,3.8458474,2.6763568,-2.5104668,3.9592838,-2.5509908,1.0597618,-0.47881904,2.2885425,7.4394026,-8.961801,2.2598147,-0.4353534,-7.7934012,-3.6652796,-1.6516778,-0.6733217,-1.7204305,1.3578446,-5.8340497,6.616008,-1.8460593,-9.457144,-7.5991874,-3.4995208,-1.0801706,-9.017201,4.442586,-4.020209,-1.7500479,-8.704793,2.7052674,-4.9988203,3.0177631,3.4956677,7.90729,2.579039,1.6588948,-6.983299,-1.2574507,4.611968,2.741102,4.114067,-0.5638917,-1.2936109,3.0261054,1.4160944,-0.51901895,3.207359,2.9001064,5.513545,2.8121972,3.012445,6.243302,-3.1953537
POLR2A,-4.89245,-2.0919943,3.7681737,3.4994078,5.9390993,3.4411852,2.0477893,-3.4202788,-1.2596023,-2.8027046,-5.6191616,-1.7828646,0.6050412,-3.3145685,3.0387092,-4.267018,0.88475424,3.076761,0.94039947,2.0617886,-3.5918202,2.8457198,-4.222308,2.971326,1.8929662,3.1054347,0.6010765,-1.9864131,-1.5428427,2.654142,4.0667176,-3.623311,-1.372788,-3.471057,-2.7438798,3.1648388,1.5162674,-2.28487,1.9448446,-6.1706185,3.5924187,2.6368988,1.448489,-4.991129,-2.8647914,3.3224895,3.1189747,1.369497,3.2089663,-3.0998025,2.8185942,-1.0552341,2.2959647,-3.995127,-1.8831141,1.9666295,4.0749307,-2.3878148,-2.1942332,2.221209,4.0958467,-1.8645365,1.6783738,3.874211,-5.2983456,2.5931532,-1.6703707,-3.0888739,1.5631651,-4.1529593,2.7454016,-1.4208864,2.1710567,2.725896,1.41552,2.7266529,-3.0741692,2.963483,0.12911755,1.7433275,-2.5017552,2.9147546,3.9913564,-3.8816924,2.338476,-2.343714,-3.4094024,-1.9637387,-2.1692865,-0.4493399,-0.7263597,2.0970006,-1.8513596,4.4841833,-3.0641508,-2.8906655,-4.668694,-1.8282518,-0.6246137,-7.752826,2.900602,-4.187456,-1.846279,-3.0344784,3.2515366,-1.883928,2.7825358,3.6164956,5.5298333,2.5843043,2.1526473,-2.753498,-2.5099473,1.9162271,3.995254,3.1362758,1.81503,1.7940642,1.373273,-0.42666695,2.4200726,3.774542,3.1441214,3.216923,3.5504286,1.0765388,3.416496,-2.0404603
WEE1,-1.9003333,-0.47179332,1.6578633,1.3662037,2.3429089,1.1447725,0.3813315,-1.6106933,-1.8239384,-1.6526067,-2.9476006,-0.6511643,-1.6301981,-1.5731411,2.4469795,-2.1214366,1.3742989,2.1799183,1.0498635,1.2002585,-1.7414029,0.4215545,-2.1027672,1.0565604,0.9239676,1.4874831,0.9180865,-2.090488,-1.3377272,0.42379475,2.688393,-1.206437,-0.9532581,-1.537507,-1.2065467,1.98809,2.056098,-1.9498546,1.3892837,-2.8459983,2.858753,1.6286201,1.5759386,-2.2607007,-2.3004215,1.4444305,1.7583076,1.0393267,1.2354376,-2.2505085,1.7952598,-0.8694949,2.0235271,-1.4572423,-0.71109897,1.9213301,1.4428946,-1.5054913,-1.4097224,1.4577538,1.4671222,-1.3101119,0.7506434,1.9306114,-2.860679,0.09162914,-0.5377488,-1.4210227,1.4264709,-2.2443812,0.93457675,-0.67037964,1.519802,1.9587042,2.1409252,1.6565348,-1.4260323,2.5684147,1.900129,1.0455437,-1.2342271,0.83616847,1.2517418,-2.2555153,2.5367286,-2.3763468,-2.6570165,-1.3913113,-1.2675444,-1.4301971,-1.8848127,1.1411359,-1.3460907,3.051543,-1.973777,-1.7599108,-1.9329208,-1.6709265,-1.1331222,-3.7135983,1.985623,-2.376499,-1.9157588,-1.1475295,1.904308,-1.1680691,1.1506436,2.1495233,3.4388375,1.018648,1.5320439,-1.2861991,-2.0034647,1.8494341,2.397357,2.0452013,1.5965877,1.6364166,0.05780909,-0.85775435,1.5483177,1.2549108,1.1302825,2.3158596,2.2101715,1.2224119,1.8753022,-0.42619097
TP53,-6.396867,-4.224699,2.7602305,4.9843097,8.299234,5.150867,5.0748644,-4.3925776,-0.12060065,-3.1463096,-6.1911716,-2.4037986,3.917602,-2.2451305,3.6148188,-4.3081994,1.2424223,0.9896915,0.36658397,1.800678,-3.5414085,4.0360436,-5.472256,3.012992,-0.3519721,2.9094455,0.28657827,0.2482588,0.9575168,4.9126024,4.92285,-4.788783,-0.3306611,-2.6023319,-5.5580406,2.1223073,2.3609288,-1.1793911,-0.47099397,-8.941444,2.526746,-0.66697234,-0.15488526,-4.1412454,-4.0124373,3.7221746,6.018837,2.6766634,3.6428218,-4.526818,2.7572634,0.9244307,2.5806615,-5.351576,-3.4619625,0.13600826,5.7152605,-4.660154,-3.661843,0.98419446,5.0893793,-0.9509242,1.2362833,4.727855,-5.363058,4.969093,-2.5280976,-6.004052,0.80445087,-4.467626,1.3163499,-2.7298415,4.069786,1.3608768,1.2097565,3.060246,-2.8525507,3.3297293,-2.0260801,3.694463,-0.7257407,3.8077013,5.201255,-4.520621,1.509054,-0.96562225,-2.0501688,-1.2276393,-1.0907286,1.8092211,2.0608435,1.5823674,-1.7321119,4.730699,-1.1306639,-2.9459674,-5.8439612,-0.76312554,-0.000243407,-7.053178,3.7476494,-4.8304715,-1.0690129,-3.5258932,3.965709,-2.0893357,4.5437765,5.7433887,5.4946556,2.5171115,0.36358786,-2.2757168,-2.9504013,1.8863523,3.6748219,3.0871282,-0.018188136,-0.19818442,3.4675968,1.3000823,3.736432,5.2884464,4.64078,0.6371123,3.2589338,-1.7950641,4.7932887,-2.9286158
BRCA2,-2.1183484,-0.43315232,1.5557564,0.94019,2.172793,0.764679,0.04212036,-1.3155025,-1.6685057,-1.5967858,-2.6046536,-0.6157153,-1.9498998,-1.3516865,2.3478727,-1.3407698,1.365627,2.33887,0.95095944,0.710635,-1.5717351,0.18249607,-1.9813994,1.0182352,0.46631056,1.247821,0.7192669,-1.7191142,-1.4439725,0.11966694,2.6437654,-0.78287953,-0.7434029,-1.087301,-1.3143629,2.096441,1.889481,-1.6215649,1.3610132,-2.4860644,2.5291142,1.532276,1.5253333,-1.9611894,-2.1124318,1.1701052,1.2627937,0.579333,1.490199,-1.6840155,1.3208282,-0.44971627,1.494659,-1.2511747,-0.65259993,1.7589912,0.8661361,-1.043136,-1.1016698,1.7761515,1.2585703,-0.9287677,0.105493516,1.9928106,-2.623187,-0.11740752,0.013805853,-1.1103721,0.98822993,-1.671726,0.8196676,-0.4651491,1.1704413,1.6301725,1.5518811,1.5167385,-1.549865,2.4794202,1.6022173,1.0005581,-1.1591669,0.69573885,0.95390296,-1.7882681,2.429763,-2.358725,-2.3668096,-1.0738983,-0.9560508,-1.0846429,-1.4510274,0.87034,-1.2762235,2.7576466,-1.7545676,-1.3983109,-1.5113186,-1.5309132,-0.8088829,-3.4182045,1.9274375,-2.0425103,-1.7439961,-0.7395751,1.4523286,-0.72829634,1.0438498,1.9983227,2.7950287,0.798671,1.504455,-0.9477898,-1.84223,1.4992566,2.315477,1.7742573,1.3441913,1.6908734,-0.13171439,-0.8518504,1.627809,0.856273,1.1170932,2.1956887,2.3039594,1.1660035,1.438536,-0.4853774
ATM,-4.9118824,-0.4866501,2.5805259,2.0773833,4.3904634,2.1599927,0.7355369,-2.985673,-2.0182095,-3.5575066,-5.189794,-1.2324853,-2.2869663,-2.4705992,4.462401,-2.4820836,2.3676794,3.7500544,1.6729623,1.1111153,-3.6137183,0.6312874,-3.795254,2.4112794,-0.4236679,1.8593346,1.0750448,-2.0423634,-2.6278415,0.69477224,4.5383387,-1.8654996,-1.2691143,-2.0543644,-3.164223,3.970216,2.8933785,-2.7485595,1.8636215,-5.3189936,3.9764066,1.847083,2.4949956,-3.7675748,-4.283016,2.2911825,3.6251163,0.9122869,3.5879483,-2.8148377,1.5511037,0.6372427,2.1881573,-2.5830944,-1.4154893,2.7248905,2.3821547,-2.171384,-2.5577111,3.3990195,3.0645285,-0.8664361,-0.55537444,4.5113397,-5.2321534,0.30354485,0.087481245,-2.0144486,1.4902066,-2.893966,1.6397594,-0.8733758,2.2277756,2.7153566,1.9904437,2.8309836,-2.8150456,4.460719,2.2680097,2.4036078,-2.2138011,2.0142655,2.3067343,-2.939144,3.9110053,-3.8289804,-3.0079236,-1.2612023,-1.7508959,-1.1373563,-1.2710187,1.7496414,-1.7155617,4.974241,-3.1512094,-1.4877286,-2.8805928,-2.470156,-1.1191766,-6.6659446,3.6795993,-4.558972,-2.5106442,-1.1475062,3.4439359,-0.95814246,2.3367481,4.261292,5.1217065,1.7300763,2.061343,-1.245637,-3.2023022,2.374641,4.350025,3.273707,2.4102492,2.8503785,0.50255597,-1.2041297,3.6124568,2.663503,2.7331166,2.6657693,4.3759117,0.72640675,2.7848825,-1.3534403
BRAF,-3.6658738,-6.636855,4.861344,8.050186,9.09456,4.974533,5.0094724,-5.2552624,-1.1274841,-1.7966492,-6.556585,-3.5874102,3.9559174,-3.4525914,3.0854974,-8.21905,1.9507209,0.9826111,-0.73023355,3.0066986,-3.3658693,6.200652,-5.581117,1.8245065,5.7019105,5.0633035,0.424471,-2.7946973,2.5420792,5.369508,5.5914435,-6.816907,-0.35289946,-5.1503553,-4.773181,2.1721802,4.147971,-2.4793532,3.5663662,-9.50403,3.8504386,2.074289,-0.73985195,-6.7765803,-2.878652,4.7340064,5.674351,4.33641,1.1773976,-6.8519797,6.603918,-3.6071248,6.0390434,-7.487161,-2.3183718,0.3595771,5.9026237,-4.8941655,-2.0592709,-0.2825269,5.982808,-4.0947866,5.2876225,3.0012772,-5.4072266,6.786597,-5.6121006,-8.548247,1.9434742,-7.6428733,2.7057657,-4.8862348,5.1211157,2.6080773,3.6414912,2.5610054,-2.1174917,3.800651,-2.11551,0.8820311,-0.7996198,2.4271233,6.9597774,-8.548855,2.135563,-0.5207005,-7.14299,-3.4211977,-1.9189774,-0.61308396,-1.197764,1.4383981,-5.621616,6.195749,-1.8238579,-8.773958,-7.433558,-3.2197084,-1.1296155,-8.82737,4.1928687,-4.155154,-1.7571212,-8.24589,2.6231878,-4.675265,2.8883276,3.3387835,7.513794,2.8249354,1.4306853,-6.815425,-1.0820369,3.8669581,3.0103948,4.2039323,-0.4058638,-0.77086765,2.7824912,1.1560366,-0.3533844,3.320216,2.5494688,4.883323,2.6005669,2.7644982,6.0027175,-2.7586005
BRCA1,-4.5544105,-0.6016356,2.4254663,1.9801883,3.9991903,1.7645934,0.82525486,-2.7391362,-1.8001579,-2.9516466,-4.6853166,-1.2103842,-1.8542645,-2.0803554,3.9443767,-2.263721,2.0569367,3.3554788,1.5461606,1.3357084,-3.1673381,0.79001504,-3.4772499,2.2539914,-0.034211516,1.7293261,0.94560724,-1.8853034,-2.1708763,0.8009502,4.0410233,-1.7325565,-1.2629172,-1.8794208,-2.7369854,3.4495912,2.5665724,-2.5836658,1.7654827,-4.8551784,3.8814142,1.9415898,2.1646338,-3.3304358,-3.595339,2.1805193,2.8623545,0.8605466,3.166761,-2.6190286,1.6194205,0.16864103,2.0392013,-2.3359249,-1.2237682,2.280618,2.1920888,-1.8580719,-2.335992,2.9339278,2.7920287,-1.2732868,-0.20056225,3.696554,-4.571331,0.4690733,0.1227455,-1.8860162,1.3519595,-2.8423417,1.5033776,-0.8549654,1.9587766,2.5848384,1.6405352,2.6745324,-2.5506158,4.0264626,2.0706391,1.919244,-2.218994,1.8978251,2.260154,-2.6999319,3.3648143,-3.302801,-2.955769,-1.3503958,-1.7254227,-1.2377893,-1.1438963,1.7029452,-1.512865,4.499949,-2.8072546,-1.5768371,-2.864083,-2.165289,-0.9400649,-5.8602676,3.1738555,-3.6465461,-2.0630214,-1.2636081,3.1781373,-0.7432731,2.2394295,3.6461983,4.7114344,1.5935398,1.7372674,-1.525735,-2.8196623,2.0014036,3.7315867,2.9688199,2.2559822,2.6008985,0.6058752,-0.9549089,3.1025245,2.240358,2.6952205,2.5520675,3.9360838,0.89778334,2.6704032,-1.3183442
CDKN2A,-2.9413161,-0.6598122,1.814746,1.6286694,3.1514,1.3201568,0.76546526,-2.0654383,-1.5513545,-2.2933533,-3.430713,-1.1247495,-1.1391125,-1.8620359,2.5557933,-2.361998,1.5924454,2.5245802,1.1929919,1.2346007,-2.1010695,0.5951816,-2.6917038,1.4314269,0.49059176,1.6560835,1.1192195,-1.6236097,-1.5058563,0.61533046,3.0083718,-1.3752698,-1.2047528,-1.6235951,-1.6815995,2.5992382,1.7555903,-1.9064517,1.2441878,-3.4035761,2.6678846,1.5047282,1.3459369,-2.5597684,-2.5552223,1.7202553,2.4058511,1.0247735,1.8038448,-2.237503,1.8561498,-0.1903335,1.7782979,-1.9573627,-1.0751492,1.8325858,1.9632902,-2.0305874,-1.5531766,1.8348159,2.0882971,-1.0209805,0.36025694,2.5196025,-3.2653925,0.3867213,-0.5656133,-1.7776729,1.2389648,-2.5590475,1.0981516,-0.7074872,1.5490689,1.9647697,1.6696339,1.8507874,-1.744531,2.8829188,1.5191358,1.4906725,-1.6438756,1.5551084,1.4933214,-2.299291,2.4107652,-2.3212624,-2.4610488,-1.0879502,-1.3701131,-1.0243933,-1.3745897,1.4209827,-1.3623129,3.2904274,-2.0439396,-1.4454534,-2.4970489,-1.5269113,-0.6666886,-4.187326,2.3596,-2.7831714,-1.9636874,-1.3353797,2.3342316,-0.81934696,1.5425133,2.7984042,3.6116686,1.2812879,1.1474999,-1.559336,-2.2371116,1.8465698,2.6390064,2.152783,1.5810604,1.6621308,0.65155554,-0.57543224,2.1278157,1.7794362,1.9387367,2.1211565,2.7055387,0.64023757,2.1368542,-0.82824385
ADA,-0.5276326,-0.31089127,1.255471,0.85302657,1.1718863,0.39129585,-0.2347395,-0.852232,-1.4329981,-0.9352469,-1.5742519,-0.22199515,-1.2990855,-1.2342193,1.1248806,-1.4469466,0.75655645,1.5104269,0.6059195,0.66806525,-0.7247908,0.10994305,-0.98046213,0.3641102,1.4489515,1.0807725,0.78343785,-1.7772888,-0.73974323,0.061301213,1.4974453,-0.7807824,-0.6940521,-0.7693512,-0.2713345,1.1526194,1.1356572,-1.2204521,1.4877248,-1.271296,1.8187301,1.6000993,1.0607052,-1.2978377,-1.0279962,0.84453386,0.78101856,0.54784966,0.22219554,-1.2684761,1.5637578,-1.1870172,1.1515257,-0.9200187,-0.2517599,1.2312859,0.5565719,-0.8506629,-0.20023477,0.7692081,0.8239771,-1.069862,0.5822175,0.76091677,-1.4716451,0.09271907,-0.35700515,-0.84502655,1.1226844,-1.5169262,0.89401054,-0.62770665,0.70143193,1.1837374,1.7090895,0.70496327,-0.9035056,1.2640334,1.1270851,-0.026707284,-0.58437365,0.112023145,0.5774589,-1.5741464,1.5537043,-1.4727864,-2.268673,-0.92455935,-0.71395105,-1.2106622,-1.913803,0.8028131,-1.2460319,1.7605155,-1.369349,-1.8243762,-1.0337368,-1.2957416,-0.79623795,-2.13187,1.009825,-1.0101426,-1.3879553,-0.7353085,0.6307919,-0.90176576,0.08096462,0.76203096,2.0383043,0.5750722,1.4926237,-1.4482859,-1.1697162,1.2715194,1.1555177,1.1175153,1.0417855,0.8367097,-0.36282232,-0.6994551,0.45646307,0.35020536,0.3113309,2.1724107,1.3069768,1.462816,0.8780534,-0.096620806
DLD,-1.2189678,-0.6524385,2.5183244,1.6930081,2.3474047,0.5962684,-0.53558767,-1.800914,-2.5888855,-1.9901478,-3.173859,-0.3902109,-2.7978168,-2.8596613,2.2350488,-3.0753722,1.5631001,3.2899683,1.218175,1.4482828,-1.6897764,0.38251337,-2.185748,0.9397656,3.0660155,2.4549425,1.234529,-3.4372022,-1.8404471,0.40414673,2.9135277,-1.639348,-1.4504133,-2.052594,-0.5653625,2.119564,1.8888135,-2.5427327,3.1451914,-2.3895857,3.7623456,3.3031,2.052863,-3.0337422,-2.1619103,1.6268493,1.7619882,1.1252481,0.518158,-2.6493118,3.2566972,-2.3887725,2.20185,-1.9083087,-0.51846576,2.6219928,1.5831856,-1.4594308,-0.5081299,1.475239,1.6271492,-2.0455112,1.4671779,1.4743521,-3.0322938,0.07644158,-0.8405612,-1.4802885,2.1963685,-2.82392,1.8793238,-1.1806152,1.3420401,2.3027747,3.3394434,1.3829998,-1.6363635,2.330327,2.3557816,-0.08345296,-1.2380574,0.24260387,0.96613944,-3.1880295,3.0153813,-2.8613632,-4.426785,-2.0548368,-1.4759768,-2.5407987,-3.8232636,1.5829195,-2.506959,3.6895545,-2.7203767,-3.5168939,-2.1909068,-2.4603376,-1.6061974,-4.56028,1.8671823,-2.2726762,-2.6618545,-1.6745485,1.4745907,-1.7080154,0.4232695,1.9166569,4.0888596,1.025219,2.9113042,-3.0115967,-2.1988745,2.4087448,2.6721416,2.5117412,2.0763958,1.6497253,-0.909123,-1.4403869,0.83213484,1.0527657,0.5753044,4.4375167,2.5623646,2.9213886,1.4803536,-0.21356806
PARP1,-3.4196627,-1.174381,2.2758234,2.1877913,3.6641514,1.7812121,1.1673965,-2.4457614,-1.3297374,-1.7759938,-3.6054227,-1.3574888,-0.40036327,-1.9048895,2.716536,-2.4411945,1.2064755,2.227171,0.73763037,1.4154382,-2.3582063,1.3448534,-2.6715195,2.05605,0.9941621,1.9077588,0.6789397,-1.6292484,-1.210896,1.4416546,3.0450742,-2.2573385,-0.9727157,-2.0479925,-1.9923049,2.3539288,1.5107349,-2.021926,1.2926601,-4.048414,3.076704,1.919573,0.9890576,-2.847467,-2.3256521,2.0662782,2.2895944,0.8272003,2.2612312,-2.0445232,2.0345469,-0.71053445,1.6317971,-2.3796227,-1.3272839,1.5186584,2.501817,-1.6957394,-1.7433207,1.7531583,2.4285862,-1.3898985,0.63032615,2.6212792,-3.4034734,1.5444016,-0.60098517,-2.0926595,1.0451493,-2.9897268,1.8754007,-1.0268723,1.5338221,2.0293787,1.1872797,1.9088366,-2.1458745,2.659169,0.81110764,1.1667163,-1.6702513,1.7153667,2.1652555,-2.7356613,2.0993738,-2.2156549,-2.578787,-1.4815845,-1.4444354,-0.9067642,-0.8064521,1.4905,-1.4345758,3.3802755,-2.2283216,-1.8217969,-2.9119542,-1.6314527,-0.19050455,-4.6888294,2.427496,-2.8813398,-1.4657209,-1.5663676,2.3407843,-0.9764649,1.75571,2.247447,3.9327135,1.4448769,1.275386,-2.0490792,-1.7760409,1.7399658,2.7500694,2.2116401,1.3365355,1.409237,0.8338239,-0.021076977,1.9305822,2.2107956,2.1491804,2.180052,2.701521,0.842808,2.1709328,-1.1764612
PIK3CA,-4.0465956,-6.9620585,4.5235834,8.54649,10.218635,6.1569242,6.150834,-5.0674624,-0.6223589,-1.5540712,-6.8686824,-4.259213,5.71003,-4.068024,3.2867727,-8.776365,1.2162142,1.2493359,-0.8197779,3.5081375,-3.592658,7.0383987,-6.158344,1.5328962,5.6876082,5.828236,0.6738121,-2.2229197,3.1162052,6.8619895,6.00713,-7.6056867,-0.23557565,-5.1831093,-5.404602,1.6800061,3.2475474,-2.1680665,2.8750963,-10.520029,3.295026,0.7507091,-1.0554475,-7.1574836,-3.149367,4.6979856,6.3494744,4.191336,1.3517112,-6.4393163,6.6770186,-2.9737728,6.3145275,-8.171422,-3.4085042,-0.4346514,7.582797,-5.820222,-2.856891,-0.4081776,6.7575397,-3.4566655,5.379618,3.1937869,-5.4570107,8.029502,-6.0387387,-9.2530575,2.606482,-7.8988857,2.5731606,-5.1884203,5.5421834,2.6585352,3.3053167,2.8234694,-3.0817392,3.432108,-3.2548878,1.8234091,-0.6132664,2.925244,7.241738,-8.938337,2.066577,0.3260429,-6.2034726,-3.2374575,-1.9294256,0.1752517,-0.34638047,1.6622689,-4.523609,6.250573,-1.1450232,-9.103722,-8.072049,-2.0371628,-1.0168614,-9.391455,4.5560803,-4.881741,-1.5763209,-8.21462,3.0192692,-5.182386,3.7340713,4.3850503,8.063809,2.9153442,1.7527031,-6.507637,-1.6779203,3.3551574,3.259091,3.7175272,-0.84627414,-1.6073887,4.0790544,2.0110388,0.64620143,4.4259377,3.5365071,4.530234,2.0619612,1.2763587,6.8468814,-3.1250932
