,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GATA3,-2.136616,-1.705596,1.9466021,1.5704443,1.5227468,1.5130298,0.7513699,1.0530293,-2.294922,0.95109093,-2.0085106,-0.7384549,0.6371778,-1.7767142,1.5529634,-2.479267,-2.1632297,1.1366599,0.14974862,0.8361422,-0.25944504,1.1368147,-0.98806226,-2.5507843,-2.2313643,1.4234359,1.29268,-1.5441773,-2.456388,-0.003731735,2.7705543,-2.1868324,0.51101017,0.7579029,1.4948815,1.0680038,-1.3646641,-1.1068492,-0.9861598,-3.2350929,1.530739,0.44973618,1.6590394,-0.50169176,-1.1754158,1.328227,1.3647028,0.8327193,-0.65190715,1.2242398,1.1797948,-1.6772939,2.0688925,-0.25399017,1.5270777,0.8683304,-0.045812074,-1.0698253,0.19471255,1.707281,-0.81454384,-0.7239532,1.8658122,0.9328978,-2.114475,0.6260172,-0.53592676,-1.2458305,0.5778675,-1.764833,1.4877993,-1.3674967,-0.8231479,1.3276346,1.1144948,2.4010117,-1.3786706,0.9786029,-0.41540834,-0.8366474,-1.2924035,-1.648641,1.9643776,-1.142302,0.7955396,0.9259622,-3.3485718,-1.3388002,-1.2262594,-0.6107611,-1.3445348,0.5169752,0.31335565,1.5498986,-2.4397037,-1.7209774,-2.8520172,-0.17014629,-1.7232677,-2.4616268,0.8475184,-0.9121837,0.224754,-1.3106514,1.1338284,-0.41886592,-2.0599847,-0.6712087,1.9386532,0.83203626,1.1361116,-2.2292118,-0.19940794,0.51714885,-1.0136045,1.1888556,0.8356059,0.361538,0.69686973,-1.5612367,-1.1753628,1.5254471,1.9001772,2.5405467,2.488089,-2.0178497,2.1694186,-0.521431
CDK9,-2.3610923,-1.337482,2.2490993,2.4870324,4.470624,2.5341854,3.2297626,0.4006366,-1.9811752,0.48734835,-4.554793,-2.2056522,2.7161298,-2.5634587,0.31053895,-4.613425,-2.2843008,2.8389225,1.647336,2.477614,0.8450218,2.4373887,-3.4419422,-0.2304697,-0.76882625,2.8211968,1.000454,-2.465928,-1.3437746,2.361813,2.2222178,-2.1744297,1.468205,-0.07891849,1.3844492,2.517138,-1.289522,-2.7191672,-2.136142,-2.1632314,2.681293,1.9252383,2.1839638,-2.1738188,-4.038469,2.8826587,2.3552763,2.571555,0.32390776,-3.7854927,2.3756382,-2.4644418,3.1728153,-2.4035175,1.8838906,4.0213947,-1.0484599,-3.1205165,3.7980733,1.196206,-0.54994345,-2.2716641,1.396203,1.4849211,-3.7525961,1.1411706,-1.724621,-2.540547,4.2491035,-4.8731284,0.88947475,-1.0176388,-1.0447168,3.214143,1.684038,1.901709,-3.1572475,2.0673132,-1.8447189,-1.2801695,-1.2794089,-1.5961748,2.9930239,-3.4361193,2.9790964,3.351436,-4.72924,-3.5227032,-1.2574326,-0.4021673,-0.002470776,1.4941131,-3.031005,2.8575861,-1.2240114,-2.3677025,-1.934216,3.0026808,-1.7161967,-4.541779,2.254355,-3.26146,-1.7343787,-2.7435904,1.5079259,-2.1461208,-1.8355305,-2.0665305,3.1641238,1.1332687,0.76416796,-2.1718638,-2.5126493,1.9697524,-1.177943,1.5547379,1.506827,-0.91664267,0.5305836,-1.7264868,-2.6086216,2.119059,2.484548,2.5407789,1.0908618,-0.057619646,3.1661518,-1.0718639
CDK4,-2.8795593,-2.387795,2.2244613,3.3826118,4.8756347,1.5511856,3.864224,-0.59442806,-2.1192179,1.5809928,-4.926231,-1.6311468,1.8263943,-2.3894837,3.1930954,-3.8928661,-1.4195551,2.6060946,1.8904344,2.5207527,1.3079028,1.2442924,-5.2489724,0.16215819,-0.4152116,3.080177,1.392369,-2.9757495,-1.3769478,1.2099338,1.9745692,-1.5469861,0.16714944,-0.5697966,0.785829,1.3586652,-0.2551498,-2.4517372,-0.2627827,-2.464132,3.6014137,2.5947425,1.6697536,-3.0663764,-3.8371434,3.2759457,3.194291,2.306793,0.5666128,-1.8981571,3.497149,-1.9374248,1.6133858,-3.976392,0.9869372,4.344319,1.1474401,-2.303236,2.5806777,1.4778985,1.2363724,-2.6653,0.8468861,1.685699,-4.7063975,0.4606004,-2.2521832,-2.196706,3.5394158,-4.432325,1.692844,-1.3276194,0.16607615,3.865096,2.297889,2.3488102,-3.7176802,2.795194,-1.4887465,-2.327161,-2.4841435,-0.7320308,2.639813,-3.6097639,4.00557,1.3975898,-4.342136,-3.59334,-1.0714415,-2.273451,-2.231134,0.74927366,-3.5549247,3.6726744,-1.8324367,-2.5516787,-2.3424783,2.0714376,-0.2919378,-4.231229,2.0529034,-3.913332,0.5700182,-2.4502063,2.2257624,-2.3390672,-1.3141222,-2.4074898,4.006863,1.9556876,0.58374715,-3.1154406,-1.966238,3.2550483,-2.8838406,2.3695428,1.123705,0.8669438,0.4258332,-2.2088773,-1.7045923,2.2037358,1.4800048,1.965942,1.7793183,-1.2723308,2.8969314,-0.8117098
UBC,-2.5542142,-0.64428353,-0.101459436,2.3828075,13.4635,7.2985034,7.968875,5.4588575,-1.265429,-0.2509873,-13.038885,-3.2789955,9.864384,-3.128916,-1.3256897,-5.3975267,-8.098346,5.790952,6.553422,7.7343345,0.6409577,8.17819,-3.3171303,-5.2114434,-0.7382791,6.530039,-1.4294541,1.9298792,4.3039827,10.413995,3.8485892,0.33236915,7.411269,6.054156,0.89454496,1.5574622,1.7248461,-3.4442358,-11.416142,-4.746123,-4.7618165,-2.8470328,5.9478087,1.495605,-9.5314865,8.464858,-2.9284916,-0.9074414,-4.917956,-2.7406523,1.9748048,-12.883261,5.6687512,-2.3261144,2.8621664,6.6861396,-4.154969,-10.341443,12.903592,-2.8790078,4.468086,0.9963856,3.0917842,2.9121697,-6.760903,10.533844,-1.1491116,-4.1609335,8.7099085,-9.70381,-5.408287,-2.0903008,-0.10361728,2.6186829,4.85467,2.1098883,-8.127764,4.5856037,-7.8425293,4.398739,6.610134,-9.996421,5.1388016,-5.159693,4.1300945,11.508851,-11.242211,-10.754217,-1.3688048,8.139081,9.210439,-0.69543874,-7.3956523,3.2522886,3.5143619,-5.140747,5.3598948,5.8666167,-5.9618397,-7.6704926,5.2796626,-8.765463,-8.733729,-4.1276274,-4.509672,-5.0674415,-1.4825379,-6.8682528,3.6307166,2.2831135,0.25495058,1.5444496,-7.6927443,-1.7802579,-3.5290482,-2.277485,5.902414,-0.24507523,3.0305314,-4.10654,-6.8440876,4.1013975,5.031902,12.36445,-4.778374,0.50441855,1.9644318,0.020421933
MAP2K1,-5.313137,-2.6534023,3.2514496,3.9560623,6.873836,4.016138,3.7193494,5.627446,-5.8727856,2.4337046,-8.967634,-3.741278,3.23198,-3.9667068,2.28572,-5.7563076,-6.70402,4.1565065,3.9407454,3.7277422,-1.2178979,5.158989,-1.4596249,-9.237758,-6.284621,4.0314,2.745737,-1.6817852,-2.4472954,3.3012366,6.246601,-2.9615705,4.0428367,6.982164,1.1368877,3.373247,-1.881913,-4.784549,-7.6816444,-8.724972,0.9936195,-3.4870517,4.714205,1.0732443,-3.793031,4.6968217,-0.67938375,0.4040865,-2.0726721,1.0717351,2.553456,-6.6607814,6.906709,-0.6516211,3.569929,2.2036178,-3.7171216,-6.144411,5.2458797,1.9569306,-0.25324154,-0.7621916,3.8663876,4.5175433,-4.3547125,5.8707204,-0.5261216,-2.717416,4.248105,-5.7209764,-0.17011268,-3.4117925,-4.1489887,3.5376644,3.2632465,5.313663,-7.1649594,5.296753,-4.756911,2.6534576,1.5222527,-6.7323527,5.539818,-4.648884,3.785214,5.273505,-9.001805,-6.322008,-1.9182729,1.6014347,1.6148463,1.2822139,-1.2378043,3.7662477,-4.779593,-5.6873035,-1.9510101,4.0699196,-6.740084,-7.4249015,2.884704,-1.8351791,-4.47266,-4.6451464,-0.7621696,-2.1478393,-6.320445,-2.64051,2.8042862,2.5503545,3.9174373,-1.4613631,-6.2992845,-2.7953568,-1.347815,1.2454839,1.8758205,-0.5713445,4.5957093,-5.8459225,-3.3959486,3.3552046,4.5407085,8.756256,3.202952,-5.169625,6.037632,-0.9536863
POLR2A,-2.1624305,-1.5837188,0.9992709,2.8443923,4.534932,1.495632,2.124691,0.43722662,-2.1077373,0.4144305,-4.5870247,-3.2115593,3.9036884,-2.7096236,0.73635644,-5.167781,-1.6526324,2.8835452,3.2633932,3.4270477,1.4615119,2.5176756,-4.026467,-0.35226202,1.0752772,2.7040029,0.13238834,-1.872048,-1.3411496,2.1268344,2.8671343,-1.9728508,1.2350931,-1.0822849,1.832775,2.6657548,-1.2653553,-3.6939402,-2.8348687,-2.6261737,3.2131832,1.2358122,1.543728,-1.2182086,-5.1776342,2.876201,2.380825,2.6575885,1.052258,-5.2618036,1.8865187,-2.6505957,4.579705,-3.4928777,2.7832932,3.9231234,-0.49714175,-3.0793347,3.7321,-0.52969414,-0.14464486,-3.5108356,1.8947531,1.7268418,-4.1075807,1.3966795,-1.275792,-2.1877258,4.5965486,-4.7908974,0.072138146,-0.18354696,-1.323998,3.623493,2.9939387,1.8020613,-4.064213,3.1890905,-1.4335502,-1.2961729,-0.59008557,-1.6076676,2.9339416,-4.4642487,3.1726763,4.7517576,-4.8128333,-4.434755,-0.6639574,-0.44986787,1.0198961,1.3324661,-4.6707044,3.542846,-0.44670233,-2.7066414,-1.6027923,5.014487,-1.6715187,-5.2781687,3.2300117,-3.455225,-2.3122966,-2.054607,1.1933535,-1.7528433,-2.136682,-1.9503713,3.742256,-1.0076171,1.0717041,-2.5390096,-1.4996792,1.0646219,-0.8096608,2.3488207,1.6277641,-1.6140596,0.09446493,-1.8642745,-3.4222786,1.6083981,3.0536737,1.9180348,1.2818055,0.93565446,3.313234,-0.16878256
WEE1,-2.2465909,-1.7943652,1.9802566,2.2525744,3.5167766,1.2932633,3.2186477,-0.96465445,-1.188218,0.90038055,-3.7155418,-0.9957474,1.5142306,-2.1590226,1.8666996,-3.6068249,-0.7782686,2.1724966,0.9321162,1.7252584,1.1212584,1.2090465,-4.114298,0.8120131,-0.34066686,2.4537418,1.1153512,-2.5718179,-1.4752101,0.7785777,1.3886714,-1.677022,-0.2810754,-1.3475305,0.9927616,1.1906174,-0.75804996,-1.466714,0.6295041,-1.832694,3.155887,3.2469828,1.3819848,-2.958295,-3.200728,2.3250651,2.7469902,2.1258602,0.34751162,-1.6970015,2.8083093,-1.3332276,1.0236397,-2.8491411,1.1436703,3.5891547,1.0804244,-1.7352418,1.9494019,1.6030761,0.390975,-2.0426586,0.7746272,0.6580138,-3.9567564,-0.2905145,-2.1671896,-2.1061764,2.578948,-3.3792214,1.8070874,-1.2851593,0.62774855,2.8665113,1.3931537,2.0991504,-2.098667,1.3194169,-0.7935274,-2.4562087,-2.8471947,-0.15721789,2.2343209,-2.4406946,2.7149632,0.93469334,-3.5526972,-2.6106393,-1.2028381,-1.8836125,-2.067662,1.0615056,-2.4092512,3.0986753,-1.7270194,-1.8020946,-2.6624148,1.2002456,-0.06281084,-3.6112366,1.4462484,-3.288573,0.9635906,-2.012068,2.534121,-1.6667773,-0.6547363,-1.6583515,3.8398483,1.4536135,0.15749596,-3.1489415,-0.52010494,3.2209823,-2.1898267,1.9070003,1.100961,0.9048464,-0.27157328,-1.1310842,-1.5228777,1.7881888,1.5609454,1.2899306,1.8158815,-0.69310176,2.5707278,-0.9748073
TP53,-2.651736,-1.3227792,2.000309,0.81331056,7.4604635,5.789509,6.102716,2.7239046,-1.1966126,0.34191915,-6.362057,-1.1133078,5.269213,-3.5340915,-0.83880067,-5.6434216,-3.9063394,2.970658,0.25418478,3.8017514,0.30942854,4.830158,-2.0339365,-1.7747579,-1.0989316,6.0154905,-0.6054283,-0.17501262,1.1170452,5.2820525,2.4599316,-2.886305,4.3419714,2.2166383,1.8455653,1.6349455,0.31104618,-2.221836,-4.470185,-3.4367988,-1.149929,0.8872848,4.7390046,-1.4880795,-6.247865,4.6258936,0.024339883,0.8714566,-3.1913865,-0.25827163,0.81041574,-8.1369295,4.023917,-1.7173305,3.0514972,4.8517113,-1.5018688,-5.3591185,6.8820324,0.079949744,1.2713459,1.0133414,3.5837157,-0.28159443,-5.0583577,4.2025313,-1.3414311,-3.5422282,4.529795,-6.011722,-1.2526207,-4.1851773,0.69941425,1.6244158,1.229881,3.0756485,-3.6302469,2.3076313,-3.390776,-0.3670825,1.4993883,-6.200038,5.30195,-1.5480494,2.261623,8.105499,-6.746225,-5.2937026,-1.9056395,3.6986809,3.5437298,0.81349874,-2.6318955,1.5786977,0.072392136,-3.2004588,-1.3330456,0.87619984,-3.5091932,-5.8315625,3.7966893,-6.7009115,-2.8923645,-4.194205,-0.8687555,-4.560421,-1.3380011,-3.242716,3.9800909,0.9796746,-0.45348203,-2.8389409,-1.7229196,0.2594428,-1.9040921,0.20753682,4.2220535,0.7352241,1.2162023,-1.6254874,-5.8430877,2.188601,3.344367,7.375102,-0.049639635,-0.35963732,2.5072646,0.21182232
BRCA2,-1.9887451,-1.4622543,1.8449774,1.5886943,2.9547825,1.05203,2.3816984,-0.81855375,-0.8188082,-0.08124733,-2.5819433,-1.2589817,1.7124656,-2.6191971,1.5454854,-3.8803124,-0.54581887,1.9989786,0.5263963,1.3468916,1.0888506,1.1220807,-2.7910652,0.97362024,0.4444855,2.5797467,0.2821476,-1.7307986,-2.0922084,1.3059987,1.3521215,-2.0981176,-0.5235404,-2.0445347,1.5179174,1.3161995,-1.6509416,-1.6801478,0.8450831,-2.078103,2.7654867,3.0388381,1.8009461,-2.3509638,-3.5605457,2.0815723,2.844563,2.1334693,-0.16654019,-1.2084906,2.193978,-1.5832736,1.3709986,-2.392079,1.8190354,2.9448578,1.4657298,-1.8192513,1.5662874,1.0449218,-0.59350556,-2.0475197,1.6495073,-0.06745848,-3.3798609,-0.1917437,-1.673401,-2.151472,2.1177292,-3.104825,1.6069288,-1.5630641,0.8193078,1.9680815,1.0333359,2.7775824,-1.641232,1.10218,-0.3109115,-2.8203957,-2.8906825,-0.29135185,2.3341131,-1.6590798,1.9078689,2.0793188,-3.1764438,-1.9806875,-1.0975807,-0.78345215,-1.608947,1.7747749,-2.0867937,2.1819575,-1.0251806,-1.6113129,-3.1321628,1.4053103,-0.35028324,-3.6425912,1.7848269,-2.8940682,0.81986845,-2.2875102,2.41585,-1.5480055,-0.8145726,-0.5140296,4.227546,0.20171861,0.046247996,-3.2846708,0.90317416,2.6142776,-1.2628734,1.951489,1.149476,1.0945454,-0.8510158,-0.35799965,-1.9972625,1.4957049,2.0343502,1.1560438,2.5086014,-0.38871783,2.7212815,-0.57150173
ATM,-2.6303937,-1.5551709,2.6319602,2.2608497,6.654179,3.171632,5.4812093,-1.647703,-0.22731423,-0.8141508,-5.1829395,-1.7766024,4.406798,-4.3242745,1.075209,-6.946396,-0.89379686,3.7603152,0.6405061,3.1535282,2.2335126,2.6423507,-5.203757,3.2327106,2.1440043,5.099867,-0.22366996,-2.18143,-1.1380785,3.9167843,1.4640782,-2.684908,0.25884935,-3.516074,2.3013048,2.0969481,-1.8578174,-2.46379,0.5391742,-1.9532504,3.7182639,5.628333,3.2834418,-4.166737,-7.431033,4.032829,4.0586286,3.3588076,-0.4042229,-3.8933134,3.6016538,-4.320241,2.420649,-4.8756714,3.1134357,6.466723,1.4537188,-4.2651024,4.9411106,0.8696604,-0.25406432,-2.6454518,2.2582912,-1.2244985,-6.224893,0.6585158,-3.6360419,-4.301434,4.9194946,-6.2391343,1.6654317,-3.1268694,1.8618145,3.3026545,1.7236841,3.6585522,-2.7397268,1.6685586,-1.343268,-4.715743,-4.0432963,-1.2723672,4.5128417,-2.617637,3.6201034,5.109443,-5.6809354,-4.2065268,-1.8388306,-0.04876663,-1.0475931,2.8499835,-5.0600357,3.1019008,0.20725173,-2.9574516,-4.0772943,2.6840541,-0.46733168,-6.3046384,3.4156723,-6.9518814,0.21531484,-4.7894807,3.2743576,-3.686673,-0.30120212,-1.9010739,7.2077007,0.24865167,-1.131999,-5.142188,1.2424248,4.6087737,-2.0660093,2.9661252,2.9183316,1.657582,-1.3799065,0.08178752,-4.640016,2.397396,2.6896904,2.6411047,2.1861572,1.1760378,4.224369,-1.126738
BRAF,-5.422309,-2.5965528,3.157634,4.170531,6.270962,3.8876941,3.1827962,4.690738,-6.1744967,2.6054976,-8.663264,-3.249026,3.263269,-3.8143013,2.6572385,-5.3723965,-6.4850783,4.134756,3.9673693,3.4060254,-1.1529417,4.8400435,-1.6029439,-8.938145,-6.2206206,3.4630475,2.6584253,-1.7317554,-2.4189334,2.9848228,6.120232,-2.695171,3.740012,6.600937,1.3451403,3.37639,-1.3652725,-4.8906393,-7.154472,-8.124521,1.4405134,-3.590006,4.204644,1.0172946,-3.4963474,4.307588,-0.37338743,0.57188094,-1.3917224,0.47826397,2.6076024,-5.865312,6.8935156,-0.6966156,3.3232884,2.4695525,-3.4649494,-5.5428214,4.748871,1.6923293,-0.31141055,-1.4060013,3.7244978,4.538583,-3.9274025,5.46886,-0.51480746,-2.521462,4.4274473,-5.836037,0.45604587,-2.8057926,-3.9701517,3.5937984,3.4742541,5.0997033,-6.7642336,5.454926,-4.3908553,2.3458576,1.0985101,-6.123885,4.7962112,-4.7909083,3.516285,4.5692544,-8.45948,-6.277033,-1.5034919,1.1900003,1.3859016,1.1915447,-1.4437819,3.726798,-4.9431973,-5.2090454,-1.7295104,3.8432426,-6.3648434,-6.8638864,2.806281,-1.4170011,-4.439794,-4.402942,-0.76708657,-1.660997,-6.4435387,-2.8296754,2.6872976,2.5319285,3.946697,-1.1977167,-6.170422,-2.91758,-1.3696556,1.5802817,1.9448154,-0.39775643,4.440627,-5.715877,-3.0087788,3.4398437,4.1808405,7.9705186,2.9911647,-5.096645,5.9242034,-1.0052443
BRCA1,-2.506882,-1.471287,2.260507,2.0717998,5.585217,2.699968,4.852253,-1.1788583,-0.46296668,-0.5750127,-4.7044864,-1.6757727,3.4945765,-3.894901,1.0460808,-6.3959227,-0.7809018,3.2434387,0.7580942,2.6681173,1.8882948,2.514148,-4.4048734,2.5196378,1.7670166,4.3879013,0.04134249,-2.0771048,-1.4441795,3.351342,1.539043,-2.7735102,0.3026374,-2.9514446,2.1254997,1.9403884,-2.1157925,-2.186731,0.47546545,-2.6080568,3.5391896,4.7361083,3.0427942,-3.6114562,-6.647329,3.7369258,3.7984726,3.2638032,-0.6531252,-3.372535,3.4329576,-3.6001596,2.4207776,-4.152045,2.8520925,5.514259,1.3223344,-3.845735,4.22787,0.9179391,-0.21470146,-2.7626808,2.0714283,-0.7303205,-5.423023,0.6761377,-3.2290158,-3.603252,4.230152,-5.5003176,1.5995595,-2.8388946,1.5183885,3.0221071,1.7919878,3.3270228,-2.872635,1.5379069,-1.2986875,-4.347603,-3.217133,-1.0772362,4.1000624,-2.280629,3.4032085,4.204448,-5.0077276,-3.6464186,-1.4695941,-0.1375335,-0.9575404,2.6909368,-4.454684,2.9984252,-0.41559812,-2.7284927,-4.0435605,2.722777,-0.636411,-5.539575,3.168524,-5.819948,0.15583947,-3.8802686,3.041776,-3.3744888,-0.6050657,-1.410146,6.6255755,0.23757325,-0.55546325,-4.5428944,1.1895401,3.943304,-1.6654644,2.668402,2.439419,1.2989236,-1.0012572,-0.044560473,-4.1716003,2.077159,2.7184632,2.2901356,2.0773914,0.7856114,3.7958624,-0.6579409
CDKN2A,-2.3162954,-1.6493486,2.281264,2.627466,4.5759773,2.160385,4.2866845,-1.0907915,-1.1007679,0.50153565,-4.615312,-1.3756912,2.373131,-2.4275315,1.8540423,-4.889097,-1.1609284,2.6772907,0.901184,2.4118905,1.361719,2.2004528,-4.989326,1.508058,-0.062043946,3.108508,0.78137803,-2.7974164,-1.0230421,2.0573173,1.3396063,-1.661447,0.45551434,-1.5541888,1.1753176,1.662071,-0.8601272,-2.1020675,-0.29344562,-2.0471706,3.1778464,3.637509,1.814691,-3.4789915,-4.3187914,2.9415715,3.1622548,2.679445,0.25063252,-2.7760017,3.3620324,-1.8575556,1.6720284,-3.7670672,1.1161628,4.657821,0.75323653,-2.7421782,3.3051438,1.4845754,0.49026465,-2.1448288,0.6021987,0.54239076,-4.5116944,0.57179165,-2.9042997,-2.8328774,3.949085,-4.9258184,1.6105188,-1.8748426,0.9186992,3.5979493,1.627993,1.9932376,-2.6901934,1.5200235,-1.3543267,-2.8137465,-2.9513316,-0.55764973,2.8618128,-2.76983,3.2075915,2.07085,-4.1748166,-3.2876086,-1.3270378,-1.4585154,-1.6394333,1.4244457,-3.6806493,3.1985805,-1.0049683,-2.1494572,-2.6823943,1.7322506,-0.14065804,-4.3673387,1.9793875,-4.4493923,0.481793,-2.9825478,2.266591,-2.5474591,-0.65566546,-2.2029157,4.407876,1.6327354,-0.49864233,-3.2468605,-1.4135046,3.725823,-2.3298678,2.4078033,1.7591524,0.32692373,-0.18246274,-1.2948513,-2.250813,2.3395848,1.5021819,1.8661017,1.2971655,-0.57484394,2.6731427,-1.2223806
ADA,-1.6742026,-1.4123938,1.6762282,1.5354487,1.3510962,0.6318149,0.8987196,-0.03175954,-1.484541,0.44895247,-1.9325086,-0.7428855,0.25475228,-1.4718201,1.6445738,-2.4898088,-1.1457059,1.1197246,0.37026513,0.92381155,0.1686685,0.8436442,-2.2110195,-0.45415723,-1.3670707,1.137185,1.4350479,-1.6795238,-2.121684,-0.025139518,1.4812248,-1.4393361,-0.27471945,-0.4780657,0.6412635,1.1235853,-1.0621392,-1.1425738,-0.06985765,-2.000708,2.2572565,1.6656504,0.7945279,-1.2559369,-1.1779537,1.2408249,1.8500439,1.305786,0.11446886,-0.1866449,1.8555907,-0.22852314,1.0072845,-1.0180062,0.7499442,1.4547939,0.43768033,-0.68117964,0.3593595,1.9200872,-0.5454704,-1.1209682,0.6731665,1.1714163,-2.0079408,-0.4000242,-1.0114022,-1.2644405,1.0824678,-1.5863262,1.504787,-0.76250345,-0.1611512,1.7650422,0.895586,1.6143774,-0.9994802,0.6059237,-0.24447682,-1.1187713,-1.9350024,-0.20195176,1.3010719,-1.7121956,1.2270935,0.12442709,-2.4903955,-1.0178349,-0.9425484,-1.3392708,-1.7628536,0.8011038,-0.44979006,1.9175304,-1.7207066,-1.2492901,-2.1462972,0.60078907,-0.51182276,-2.3113012,0.38101292,-1.007545,0.8438754,-1.2261603,1.6328857,-0.3987726,-1.0415502,-0.49162874,2.20767,1.4029762,0.6713,-1.8937573,-0.9106507,1.7002852,-1.2625082,1.3988948,0.45260748,0.07640941,0.07342696,-0.9405677,-0.118060805,1.1342942,1.2268817,1.0028111,1.784697,-1.3511698,1.9804763,-0.8547844
DLD,-3.0943658,-2.2369134,2.5576334,2.853845,2.6413822,1.1325991,1.6376927,0.3322368,-3.0023658,1.1102803,-3.7707255,-1.6404414,0.6183936,-2.4449825,2.610432,-3.1407294,-2.3269403,2.046248,1.7537854,2.2213943,0.30472258,1.2959802,-4.0444746,-1.0486453,-2.597245,1.8298881,2.1748698,-2.7057955,-2.7312267,0.116276555,2.1341422,-1.9781599,0.13872899,0.19857422,0.57757115,2.0061183,-0.8785806,-2.2039862,-0.97797793,-2.5673215,3.6188166,1.8008107,1.314045,-1.5603774,-1.5691054,2.7003345,2.6456795,2.147234,0.89137363,-0.680904,2.7370975,-0.69998485,1.4939616,-2.1794913,0.84910315,2.9134438,-0.09995971,-0.9934791,1.419717,2.6917427,0.07291241,-2.2104833,0.5558598,3.2136614,-3.4425282,-0.1680989,-1.1010498,-1.695745,2.511655,-2.9272418,1.9192152,-0.32117152,-1.1800531,3.533166,1.6704178,1.5899551,-2.344803,2.1867015,-1.0795949,-0.9374157,-2.0754588,-0.086181685,1.4457465,-3.4925148,2.6347136,0.040801793,-4.2131557,-2.0364385,-1.3490974,-2.0232506,-1.9151405,0.68067634,-1.3594658,3.4563491,-2.6709683,-1.9020121,-2.31414,1.5024418,-0.9510237,-3.8761275,0.5743722,-1.6366463,0.63402694,-1.5412617,1.9518931,-0.61964446,-1.7471037,-1.4211979,3.090939,2.8391569,1.1308038,-2.2718782,-3.1375558,2.3960242,-2.04058,1.6979327,0.81082654,-0.7440358,0.95903563,-2.4226403,0.037707664,1.6343801,1.7534609,2.0501108,2.1867833,-1.9329168,2.9428449,-1.5434278
PARP1,-2.4457457,-1.2941886,1.9435492,1.7480999,4.401354,2.2887027,3.12656,0.045593884,-1.3360759,0.02889546,-4.359271,-1.7527057,3.1834123,-3.1872575,0.4175617,-4.972451,-1.8288506,2.883293,1.4714988,2.3839507,1.2219912,2.2704198,-2.7212172,-0.21653646,0.116026066,3.323781,0.4349401,-2.0223582,-1.5906272,2.6020877,2.234837,-2.6021192,0.9090666,-0.66951674,1.7440244,1.9838659,-1.8465027,-2.354059,-1.0642389,-2.83087,2.5593648,1.9545457,2.4754179,-2.1037195,-4.835619,2.9230266,2.4500048,2.4355996,-0.50532305,-2.8157687,2.3633249,-2.9773855,3.1593912,-2.690771,2.49542,3.8373225,-0.30378315,-3.37512,3.542388,0.34753746,-0.5611815,-2.6274197,1.8708667,0.5053324,-3.8238237,1.3823757,-1.8217194,-2.4500175,3.4871638,-4.625421,0.8196494,-1.9323866,-0.16242895,2.876399,1.6846648,2.9195395,-2.9336476,1.5483129,-1.5532707,-2.2082505,-1.8466374,-1.6466525,3.0852957,-2.3010266,2.4997647,4.1257224,-4.496372,-3.5508075,-1.1112857,0.14417024,-0.3210116,1.9283638,-3.1391459,2.7187717,-1.213997,-2.4245248,-2.8336396,2.934983,-1.5700728,-4.452902,2.8892932,-3.4889193,-1.2713388,-2.664388,1.4212084,-2.1938145,-1.940026,-1.5524572,4.2816973,-0.03508188,0.4699194,-3.3601081,-0.458783,1.8013537,-1.286135,1.7131805,1.925256,0.21782708,0.59097815,-1.481315,-3.292692,1.8744223,2.6639123,2.7015796,1.9368216,0.24133845,3.089915,-0.6196117
PIK3CA,-5.0596147,-2.3965797,3.0700712,3.4731226,6.037641,3.413591,2.159644,5.6852713,-6.097301,3.0674915,-9.501772,-3.1515806,3.1609473,-3.4650881,1.7347809,-4.200542,-7.7312284,3.411658,4.026257,4.728681,-2.1188383,5.4437966,-1.0806509,-9.089368,-6.6512904,3.4784873,2.8445451,-0.98228836,-1.3984045,3.6258616,6.1368566,-1.8262533,4.1607294,7.4469137,0.953862,2.9363203,-1.1895552,-4.174722,-8.812205,-7.223601,0.5464873,-3.5960534,3.425091,1.1736298,-3.6037772,4.6706815,-1.6880759,0.32042205,-1.905306,1.1893002,2.5764036,-6.9377723,6.654651,0.62050986,2.6590986,2.060066,-4.4864607,-5.115888,5.137822,1.9225225,0.1727563,-0.09289295,2.919582,5.3981967,-4.173513,6.0144725,0.13497277,-2.1126971,4.7347245,-5.3511763,-1.0884861,-1.7151625,-3.9256828,3.1028018,3.8132231,3.790816,-6.3287473,4.244608,-4.979711,4.394577,3.159435,-6.6267953,3.5304904,-5.7733207,3.3440537,4.041481,-9.578468,-6.161001,-1.6454775,2.1611395,2.9218967,-0.18671018,-1.5609608,4.4871297,-3.8726223,-4.639265,0.006388389,3.7408786,-6.2384114,-6.5243707,2.294561,-0.98041207,-4.876488,-3.4381087,-1.6214383,-1.430758,-6.090705,-3.411128,1.4976039,4.0075145,3.3174253,0.46645114,-7.783644,-3.006568,-1.5455043,0.2885145,2.2816525,-1.3769077,4.6927543,-6.1154656,-2.0761943,2.919209,4.4116974,9.463095,0.4994785,-4.4990873,4.571398,-1.1467749
