,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GATA3,-0.8396204,-0.47864452,0.9325241,1.5087574,1.5844426,0.80063736,-1.0345422,-0.9362839,-1.6966023,0.4242143,-1.521019,0.6239169,-1.3045486,-1.1730014,0.82092434,-1.6908463,1.3588297,1.6031562,0.69517624,-1.101056,-0.21473499,0.27772698,-1.3855563,0.7304552,-0.8239366,1.5631554,0.5840397,-1.4029691,-1.0039155,-1.5034983,2.1298,-0.8752117,-0.6395288,-0.6682557,-0.8007392,0.8531789,-0.68726295,-0.80107147,1.3230537,-1.4852126,1.5712514,1.7104751,0.93064713,-1.1024481,-1.1714498,0.8841687,-0.51866055,0.30333775,1.1203347,-1.1699024,1.5667375,-1.3526605,1.6072438,-1.2479907,-0.08378789,-0.073057555,1.26043,0.9287394,-1.2363333,0.9670086,-0.435359,0.77237713,0.835508,0.81565416,-1.6060622,-1.2143493,1.3040916,-1.3476719,1.319125,-1.3933542,0.7883638,-0.9242986,0.8982713,1.3150079,1.2735786,0.91618186,-1.2252871,1.1908717,1.0850177,0.1679208,-0.61558884,0.6489613,1.4451706,-0.95185184,0.99017614,-0.96599084,-2.2909024,0.69419926,1.113766,-0.9606608,-1.0885048,-0.5458693,0.37041274,1.5665694,-1.5386963,-1.5318476,-1.5890305,-1.0330725,-0.3651335,-2.0106485,1.0019797,-0.18160069,1.2034973,-1.5804859,1.2675998,-0.644661,0.7989969,0.9745182,1.940694,0.45127982,1.0855938,-1.6419199,1.1071527,1.2136464,1.2389743,1.1340574,-0.19886948,0.58527887,0.502479,0.20512535,-0.17094393,-0.772476,1.0184991,0.5086839,1.2387564,0.48712516,1.0862585,-0.18907484
CDK9,-0.4326347,-0.3466019,0.6995079,0.8169954,0.9025692,0.6547082,-0.9019246,-0.63698566,-1.1150858,0.099187,-1.1564144,0.39411217,-0.622404,-0.92921346,0.20728946,-1.0607554,0.7771642,0.81018937,0.24039447,-0.47185883,0.019801637,0.21136025,-0.44624218,0.24711357,-0.47234407,0.59607,0.083718404,-0.82267386,-0.5026414,-1.2729585,1.1546737,-0.78141016,-0.3661832,-0.35866112,-0.17211299,0.69813395,-0.7396819,-0.35762036,0.889335,-0.83353436,1.1579129,1.0197101,0.6644392,-0.47253287,-0.62643903,0.6226934,-0.18926586,0.39392093,0.68186396,-0.5542813,1.2254837,-0.76267594,1.0912538,-0.6444008,0.18345588,-0.017005581,0.5744184,0.6492659,-0.7792043,0.57996166,0.076597154,0.43344778,0.4447095,0.49057278,-0.88707453,-0.6646745,0.9279532,-0.78087205,0.61991125,-0.66335225,0.66612715,-0.5059483,0.6787111,0.7423171,0.8698552,0.70422584,-0.675889,0.69471794,0.44989955,0.29547796,-0.6485834,0.18879892,1.0156099,-0.6378389,0.60902244,-0.570654,-1.2380701,0.4185916,0.63809866,-0.9305239,-0.69254506,-0.22981775,-0.040130436,1.1056132,-0.9620224,-0.94060636,-0.8917061,-0.9844097,-0.14311787,-1.0628059,0.5755243,0.19246258,0.7111068,-0.76732874,0.45725623,-0.19362503,0.22515555,0.60274655,1.3816648,0.2096817,0.6925249,-1.3358254,0.83533347,0.75200117,0.6048908,0.8036116,0.11902001,0.41830936,0.44583324,-0.09376141,-0.4841261,-0.23140025,0.6551422,0.3182082,0.5841609,0.13060385,0.72787887,-0.05574912
CDK4,-1.7823848,1.6011015,2.7058978,3.181426,3.8353946,2.1991234,-1.2485265,-2.041626,-3.7212958,1.349152,-3.8598218,3.5327237,-4.288714,-3.6504197,2.4932892,-2.4635303,1.5055157,2.8235154,1.0732694,-0.4700965,-2.0280433,0.80422336,-2.1853964,0.8393761,-2.375638,2.2931862,1.8566653,-2.8460398,-2.4005792,-1.2492286,3.591212,-2.0310326,-3.4943793,-1.7673085,-1.6330187,1.8662289,-1.3476396,-1.4529957,2.2789774,-3.3794382,3.2977521,3.3855984,1.9418012,-1.7811949,-2.7199814,2.7477615,-2.294121,1.854307,0.1126327,-4.813228,4.158173,-3.0158606,3.0461805,-2.5086215,1.4171219,-0.21653566,1.2682339,-0.19158936,-2.268639,3.2196548,-0.8682505,1.1714721,1.5678757,2.8998537,-2.7265697,-1.299088,0.36040983,-3.9028335,1.422061,-2.672679,-0.021177009,-1.3404747,1.9638511,3.6933665,2.3126884,1.9085989,-1.0791866,3.8296,1.2740707,0.36130786,-2.1792212,2.4972992,2.2004595,-1.5938954,1.3963703,-1.6768625,-3.7312274,1.4909999,1.6106653,-0.884341,-3.2895007,0.8648163,2.0636024,2.8986764,-2.369764,-3.9468772,-4.8272514,-2.32786,-0.3747084,-3.0723634,1.846499,0.9060418,2.6102557,-2.1189163,2.0208688,-2.3438942,0.9303632,1.3256012,5.017603,2.982669,1.0949316,-2.56463,1.2251214,3.5028212,1.3341253,1.9547926,-1.2090249,1.7639016,1.9315192,-0.5047022,-0.020728394,-1.3294574,2.2432613,0.038712572,1.9596298,0.17033318,3.309196,0.04562673
UBC,-0.5308619,-0.2515006,0.5400351,0.8604215,1.0579458,0.6552709,-0.8477592,-0.67256373,-1.0355645,0.17563394,-0.98358315,0.34368634,-0.8955004,-0.78424877,0.5233617,-1.1670276,0.9611621,1.1669594,0.4170328,-0.6625542,-0.17014271,0.2121777,-0.88368654,0.6344299,-0.396393,1.0935133,0.45641705,-0.8895139,-0.71137655,-0.9760839,1.423354,-0.65742505,-0.541937,-0.5804328,-0.48439398,0.50574607,-0.4994863,-0.5535161,0.9908607,-1.009733,1.1174296,1.2586402,0.657749,-0.783359,-0.84055734,0.60874933,-0.2722602,0.15649083,0.6626063,-0.71251476,1.0479776,-0.8959461,0.9672205,-0.7379523,-0.24371478,0.045820743,0.8990531,0.66326785,-0.83602136,0.6318457,-0.36861542,0.5496607,0.5981362,0.5602988,-1.1968038,-0.96659964,0.9810988,-0.79830843,0.9519597,-1.0593293,0.5456382,-0.5800456,0.6395492,0.8123188,0.75666374,0.46855474,-0.83638674,0.7540851,0.79368955,0.03260555,-0.33905235,0.35879079,0.9494598,-0.70615065,0.75708306,-0.7520049,-1.6081053,0.41058677,0.5700818,-0.6292751,-0.70063174,-0.44970042,0.30609503,1.126439,-0.994941,-0.91093576,-1.0115818,-0.8123225,-0.2441697,-1.3946204,0.66265696,-0.32527635,0.7902297,-1.0482557,0.9049573,-0.44701272,0.67859185,0.68424064,1.5241625,0.27005535,0.7752642,-1.112923,0.8492681,1.0229266,0.8843216,0.8342907,0.055505753,0.25554007,0.19031627,0.16215022,-0.122409165,-0.64288074,0.7288016,0.45857936,0.91501385,0.42571643,0.7440818,-0.27818248
MAP2K1,-3.0631528,4.5935793,2.9202461,4.5830817,3.9569964,2.6483598,1.869577,-3.908227,-4.036202,2.2217915,-6.516776,6.633928,-6.875271,-4.4422565,3.2616973,-5.042445,4.240353,3.662846,0.8639373,-0.25912026,-4.634081,3.9794528,-3.14588,-0.83312464,-5.7551103,1.9078077,4.7276525,-2.0673776,-2.0843086,-3.5899563,3.126475,-3.3396692,-4.377262,1.1344485,-2.7678273,3.79367,-2.3557234,-0.23872498,2.7455692,-5.5842323,3.785959,2.7888668,3.26855,-1.9528787,-4.4587383,2.211208,-2.0407715,2.7001476,0.798867,-5.9854517,4.627594,-1.9956081,1.1923994,-3.1213403,3.4127066,2.1706104,0.54480124,-3.6328967,-0.736332,4.622639,0.5048535,4.2477837,0.6824653,5.0776978,-1.8905519,0.38800526,-0.4309709,-3.7553427,1.3188369,-5.656702,2.0083418,-1.2446543,2.1510158,6.045246,1.2852782,4.346448,-2.3964567,5.3441687,-0.95497555,-0.7001298,-3.2056804,5.4116974,1.8937627,1.3917718,0.45463833,-2.0447037,-6.274324,1.62215,2.8160713,-0.044154078,-4.4744363,1.1190573,0.059500717,1.6752871,-3.6252935,-7.3772893,-3.4167116,-0.5241926,-2.4643252,-5.189735,3.142034,3.2624013,3.0896664,-2.112723,0.604444,-0.35550848,-2.12371,-0.6712591,3.2020357,3.2042358,0.5917488,0.4390255,-1.8136358,1.9574814,1.4916937,-0.86997354,-2.6873899,5.02034,5.0974603,-0.21944077,3.067658,-0.3819439,1.4006544,-2.7837865,2.0547166,-4.061534,5.0197763,0.7603317
POLR2A,-1.1985022,-1.6498477,0.9802393,1.7375205,2.388975,0.6858591,-2.2577133,-0.8026623,-2.3498697,0.21022218,-1.6234845,-0.36894047,-1.8100592,-1.4898424,1.293157,-2.2857103,2.15175,3.0643253,1.3541167,-2.164812,0.26332667,0.0918651,-2.518689,1.6106758,-0.32076964,3.2738452,0.65018314,-2.2474084,-1.6098115,-2.1974688,3.6018584,-0.7661667,-0.9432638,-1.7567413,-1.5209446,0.33059612,-1.0906458,-1.192893,2.2536938,-2.204319,2.3170452,2.6528583,0.9295662,-1.827753,-1.6739069,1.2032886,-0.1544994,-0.14133629,2.030084,-1.0662425,1.5209465,-2.297622,2.4948614,-1.784829,-1.0555713,-0.36823267,2.3993156,1.9843075,-2.6105013,1.1329412,-1.1060789,0.6499686,1.7103179,0.9657723,-2.925364,-2.424091,2.5868952,-1.5556403,2.4377036,-2.1879284,1.2392843,-1.0937192,1.3193389,1.8492262,2.0590491,1.023305,-2.2128484,1.4776767,2.2803314,0.23374905,-0.5209973,0.81732064,2.0152147,-1.6785355,1.5259507,-1.7043978,-4.0331464,1.1571773,1.425371,-1.1671165,-1.3006029,-1.4843136,0.67155856,2.7427993,-2.022961,-1.5317429,-2.1616857,-1.2252951,-0.7316967,-3.3613331,1.3175895,-1.327281,1.6825683,-2.6615694,2.4038918,-0.71774477,2.0871232,1.7352453,3.1455443,0.05748084,1.7594273,-2.641347,2.1587222,2.2450871,2.4907348,2.0676248,-0.14979613,0.390382,-0.026301509,0.75008076,0.04822141,-2.044948,2.1580245,1.697002,2.3752646,1.951968,1.1166586,-0.99312234
WEE1,-0.67159265,-0.37636346,0.7034409,1.1019603,1.2673718,0.6607198,-0.9808973,-0.8280874,-1.359444,0.32363543,-1.244295,0.4602146,-1.0306848,-1.0596294,0.57044286,-1.4034259,1.0751019,1.3896844,0.6079115,-0.80543387,-0.19956349,0.120609276,-0.95494205,0.7484182,-0.4759096,1.2160999,0.51703084,-1.1519711,-0.85695064,-0.9964666,1.6793596,-0.6899118,-0.7082199,-0.60315883,-0.6383338,0.42594847,-0.54716593,-0.67492354,1.1710554,-1.1178414,1.346189,1.503628,0.7744903,-0.92717654,-0.956421,0.8032072,-0.37579837,0.3612166,0.7385355,-1.0507755,1.4282653,-1.1959491,1.3489746,-0.96489114,-0.17519493,-0.16054617,1.1675731,0.6682092,-1.070411,0.7391317,-0.3951532,0.5073444,0.6520249,0.65911907,-1.3207073,-1.0242517,0.97452164,-1.0919997,1.1214952,-1.0709689,0.61629814,-0.7034779,0.85100526,1.065107,1.0704933,0.5659952,-0.9566854,1.0351062,0.8831002,0.073835164,-0.4675426,0.50362337,1.0530208,-0.772079,0.8152268,-0.8291567,-1.8714234,0.5314171,0.8113809,-0.80340755,-0.93468744,-0.42507023,0.53995484,1.3318086,-1.2380384,-1.2018076,-1.4080836,-0.9349956,-0.14163259,-1.5633078,0.78772545,-0.20384291,0.8195374,-1.3602995,1.1128173,-0.56607044,0.7459831,0.8390717,1.6775976,0.45751363,0.8362447,-1.4724525,0.8710941,1.1838934,0.8826448,1.02022,-0.037751153,0.40833965,0.2693803,0.046856906,-0.21733585,-0.7449906,0.9234018,0.57499176,1.0680096,0.5834361,0.8246617,-0.33854634
TP53,-2.3117177,2.1690466,4.507572,4.6043024,3.994765,2.7123423,-1.1494949,-2.7153335,-5.2968984,2.0470948,-5.934474,3.858775,-3.724545,-4.755691,1.8859761,-2.6060505,1.57624,2.19377,0.66279835,1.2049824,-1.3366575,1.0429107,-2.1110048,-0.73479515,-3.2357602,0.16948584,2.2680142,-3.4869697,-2.60164,-3.2211337,2.974675,-2.963498,-3.1474013,-0.64068544,-0.9460483,3.651048,-2.4405599,-1.363661,2.215022,-3.6750765,4.4179144,3.2826905,3.0769122,-0.35725418,-2.5869384,3.7684975,-2.3968422,3.2037034,-0.07008024,-5.736781,6.490517,-3.5763743,4.3683834,-2.565487,3.937076,0.4027933,0.07712996,-1.2726781,-2.0471969,3.2405457,0.7480932,1.4821007,1.5189084,3.6627157,-2.0351884,-0.9479132,0.015064755,-4.238714,0.98882645,-3.4668558,0.43589818,-1.4113731,2.5814757,4.8818727,3.5686898,3.3229697,-0.45281583,4.9728317,-0.44323695,0.85511404,-3.974168,2.9233193,2.422573,-1.7434214,1.1244272,-1.6978459,-3.2897081,0.44777998,2.3149986,-2.5823276,-4.2742257,1.6756171,0.8175599,3.9128811,-3.2882488,-5.275614,-5.325045,-3.668309,0.20400374,-2.6498423,1.7663872,3.002999,2.9361427,-2.457597,0.97015715,-2.2201092,-1.5807772,0.022835484,6.3117447,4.659115,1.2566113,-4.2185764,-0.2623653,3.8432877,0.8584018,2.339336,-0.5352071,2.9016516,2.6524847,-1.9389323,-1.7965909,0.31317472,1.7448201,-0.400172,0.45765087,-0.81194824,5.238111,1.3603461
BRCA2,-0.87870306,0.035160787,1.4914186,1.7493559,1.5922858,1.0014747,-0.94631743,-1.4736266,-2.5552094,0.6286154,-2.417124,1.5591134,-1.899302,-1.9212157,1.142889,-2.2663283,1.5640908,1.6353626,0.6835452,-0.8132548,-1.1239147,0.7862959,-1.2882513,0.42204523,-1.6432346,1.334251,1.017831,-1.5179543,-1.4437563,-2.1756175,2.1891198,-1.4900401,-0.8457813,-0.7077624,-1.1501362,1.7959985,-0.84185666,-0.8251847,1.4869559,-1.9503735,1.9785473,1.8945014,1.5453627,-1.0248665,-1.4734403,1.0409261,-0.729185,0.6632306,1.0597239,-2.008348,1.8069063,-1.3386384,1.4375877,-1.4249588,0.58771086,0.47201663,1.0955145,0.5892532,-1.2317404,1.6486992,-0.17241223,1.4291769,0.7789583,1.8046024,-1.7335448,-1.3023275,1.2754878,-1.6558145,1.033993,-1.6544679,0.95369875,-0.7995426,1.4413643,2.2435396,1.3543118,1.2782099,-1.1473932,1.8885121,0.6773122,0.40386155,-1.4277729,1.2451568,1.4949903,-0.80629504,1.0925459,-1.2120373,-2.7941394,0.90924174,1.2368214,-1.5648494,-1.6210816,-0.37583742,0.27892908,1.826308,-1.9516987,-1.849059,-1.6773846,-1.4451548,-0.43408242,-2.629963,1.3503757,0.18911436,1.6434628,-1.4217247,1.0839212,-0.3566933,0.098763436,0.8589568,2.344416,1.1683114,1.0785019,-1.4669076,0.8353834,1.8324823,1.2078013,0.8489216,-0.4364492,1.3222107,0.91027725,-0.046996105,0.040979996,-0.6505426,0.92776084,0.05627213,1.4387318,-0.41675293,1.8625909,0.10251964
ATM,-1.3158678,0.13253225,2.4107761,2.791743,2.7517483,1.9906435,-1.9332628,-1.5040061,-2.7958465,0.89308023,-2.9231024,1.1366383,-1.3085282,-3.0302942,0.48881418,-1.2322197,1.0564551,1.9233919,0.9550864,0.40599042,0.7260595,-0.16358118,-1.1873317,0.593322,-0.65747243,0.57093525,0.53303903,-2.3084579,-1.2539887,-1.5433923,2.5724318,-1.6408083,-1.7785056,-1.1142696,0.16758476,1.275206,-1.8605005,-1.0609807,1.7533368,-1.8174877,2.943346,2.6316903,1.9926205,-0.45503095,-1.7653619,2.7093518,-1.0905339,1.948811,-0.2245518,-2.4058118,4.5006137,-3.0536427,3.7676966,-1.1183764,1.1798464,-0.48688844,0.80394274,-0.09190064,-1.5060936,1.1897124,0.49193627,0.31155753,1.2838957,1.0313258,-1.8496103,-1.0400292,1.0699939,-2.779587,1.695762,-2.486183,0.7289474,-1.3528249,1.9026453,1.9638283,2.5689054,1.1462257,-0.92955136,2.4019957,0.7509018,0.6306232,-1.8452996,0.63318086,2.1236877,-1.8116641,1.3897693,-1.3261412,-2.4080405,0.11781028,1.2216535,-1.5368208,-2.3834472,0.4540301,0.86993206,2.9939513,-2.376282,-3.001426,-3.5652592,-2.7586937,0.06658163,-1.6120172,0.4967184,1.1093655,1.5075766,-2.0074391,1.1671181,-1.8045835,0.282795,0.74335915,4.7331953,1.7281823,1.6387783,-4.008195,0.91879636,2.4440122,1.184274,2.2511857,0.6038218,0.7698544,1.2754189,-0.8592463,-1.9410555,0.10816912,1.6946172,1.1655159,0.49583793,1.2829278,2.2568474,-0.09545324
BRAF,-2.3970757,1.4585111,1.7260846,2.8990564,2.86285,2.597211,-1.2820532,-2.388489,-3.326726,1.3315578,-4.5439544,3.728342,-4.9597125,-3.35929,2.8208523,-5.0932145,3.5459104,3.535566,1.4620264,-1.468502,-3.523404,2.7205048,-3.1697721,1.4971037,-3.206678,2.780488,2.410204,-2.4416518,-2.5639546,-3.484403,3.5579424,-2.4823947,-2.4471688,-2.1136458,-1.9540491,3.0710852,-2.1868656,-1.178593,2.7425358,-3.9656978,3.1647704,4.0671325,2.5567381,-2.2153537,-3.0728846,1.9989898,-1.0055431,1.1189995,1.7541602,-4.1663604,2.5057957,-2.4907882,1.3812478,-2.188312,1.303455,1.5887957,2.4282312,0.71083903,-2.018383,3.4528642,-0.09350482,3.2494953,1.6032954,4.1152763,-3.7327576,-1.9183364,2.4748924,-2.4355562,1.9126083,-3.7518258,2.283105,-1.3388851,2.5642548,3.9291568,1.6236614,2.4072635,-2.0616496,3.7285578,1.396012,0.113827236,-2.09857,3.742814,2.4422987,-0.47450882,1.0729786,-2.6789832,-6.2140465,2.2916248,1.5711747,-1.412078,-2.9031205,-0.70732015,0.4570524,2.3956838,-2.9346302,-3.9015238,-2.6556177,-1.5588294,-2.3633199,-5.890786,2.416171,0.43130907,3.6424081,-2.3717182,1.5932372,0.111000024,0.04502949,0.6532695,4.3041143,1.3043414,1.4087093,-0.8571511,1.4963235,2.6805415,2.825344,0.8130361,-1.0109011,2.5368843,1.991609,0.34721825,1.8270514,-1.9947851,2.0288112,-1.5260813,2.2731943,-0.69115084,3.685115,-0.18036237
BRCA1,-1.2113568,1.0577936,2.0978591,2.5569468,2.152572,1.5639877,-0.51756763,-1.7228025,-2.1598163,1.4089537,-2.5793424,1.6848963,-2.1377642,-2.4233599,0.8794497,-1.7435998,1.7396485,2.2790737,1.0396814,-0.12744515,-0.18091026,0.79877454,-1.8639324,0.32003897,-1.1950729,1.6284114,1.7685236,-1.79858,-1.5531982,-1.3252232,2.2988684,-1.4000262,-1.8055742,-0.49559194,-0.6655235,0.98778147,-1.1186821,-0.9076648,2.1708016,-2.4318438,2.4666512,2.180386,1.8421936,-1.1638149,-2.1874557,1.958096,-0.9200676,1.312455,0.111839645,-2.173779,3.4117796,-2.679009,2.6334004,-1.3211663,0.56041324,0.25970903,1.0970789,-0.8159119,-0.8349378,1.2050927,-0.33182305,1.1521683,1.2636077,1.1003252,-1.7044581,-1.0048884,0.757735,-2.332483,2.142527,-3.1792686,1.120162,-0.90296745,1.2839605,2.690602,1.4166167,1.471251,-1.4351104,1.9348743,0.825194,-0.1150115,-1.2452509,1.5139717,1.2764671,-0.8154005,1.2712855,-1.1972657,-3.0877986,-0.069080345,1.3602207,-0.60595274,-2.2025278,0.28678593,0.9894333,2.1177244,-2.2988822,-2.9472444,-2.1678936,-1.5128932,-0.8294535,-2.2151935,0.88151693,0.8299079,1.4946113,-1.9488629,1.1453707,-1.5704114,0.35241684,0.07705321,3.1402457,1.8015606,1.3977711,-2.0035944,0.015065116,1.7504683,1.4270563,0.55706066,-0.4131788,1.2463187,1.6796471,-0.062090714,-0.16358052,-0.068359934,1.1389023,0.5905241,0.6708569,0.37522942,2.1019359,-0.39039958
CDKN2A,-1.450545,0.909511,2.5489957,3.0297308,2.7042077,1.9597362,-1.6807891,-1.5624057,-3.4283805,1.3772058,-3.3064566,2.177846,-2.5615692,-3.2424455,1.7777578,-2.023025,1.1718967,2.2080212,1.0519032,0.17152978,-0.69817674,0.27351668,-1.8116996,0.87445766,-1.3558062,1.3033851,1.4263057,-2.656003,-2.397599,-1.5333803,2.4970157,-1.764371,-2.1431105,-1.6558744,-0.7344439,1.800258,-1.4254658,-1.4990534,1.7233325,-2.4932828,2.912332,3.1808686,2.3080318,-0.6431932,-2.0319288,2.6431806,-1.5639348,1.6047688,0.072768986,-3.7599697,3.824309,-3.1155915,2.9525805,-1.7700635,1.593288,-0.035564784,1.2929021,0.24864572,-1.6928293,2.1954565,-0.12330815,1.1303265,1.406359,2.4708314,-2.501668,-1.4805703,0.8996598,-2.918202,1.1613941,-2.469052,0.11403923,-1.0708613,1.9974567,3.2091873,2.3013768,1.2709632,-0.63494,3.4405296,0.9571834,0.4199161,-1.9318534,1.8479712,1.8161882,-1.4799322,1.115558,-1.4950072,-2.974997,0.5573774,1.2476553,-1.7996427,-2.6772585,0.3496436,1.2772657,2.9881134,-2.3125117,-3.016908,-3.8158119,-2.786589,-0.03780036,-2.6397955,0.98518676,0.62080127,2.370118,-2.0318744,1.4866958,-1.813395,0.19943681,0.5460928,4.6449666,2.7361846,1.4257712,-3.0125184,0.79037994,3.1772962,1.4254978,1.7740984,0.04481429,1.3047291,0.98025405,-0.6624729,-1.0432395,-0.66909206,1.7299875,0.4790156,1.1273823,0.84050626,3.1413674,0.31642136
ADA,-0.91978204,-1.1770185,0.73973674,1.3407352,1.7148238,0.56981945,-1.6100945,-0.6870825,-1.7946965,0.14191818,-1.0772158,-0.1066041,-1.4124142,-1.0116478,1.1244907,-1.8045937,1.5718092,2.1931407,0.94564277,-1.5902251,0.05854988,0.16436212,-2.0043964,1.1568058,-0.3805934,2.4053657,0.51924896,-1.5330088,-1.20134,-1.5740798,2.6816883,-0.6094564,-0.73050404,-1.3116149,-1.0687555,0.3199664,-0.7143062,-0.98726666,1.570527,-1.7874938,1.7745246,2.1231768,0.69282866,-1.4427619,-1.3110284,0.88344514,-0.2574471,-0.045728676,1.5486609,-0.8036851,1.1045203,-1.6696246,1.8341575,-1.2668613,-0.9274169,-0.27048114,1.8986439,1.437462,-1.8836484,0.8733816,-0.9228923,0.5497889,1.2432107,0.85648775,-2.3267126,-1.7616189,1.9161885,-1.1246997,1.6796548,-1.6251193,0.9398325,-0.97575545,1.0242969,1.1974641,1.479597,0.7554913,-1.7295648,1.1068593,1.6455387,0.10515799,-0.15196478,0.5381013,1.5081483,-1.3082787,1.2620927,-1.2642189,-3.0116444,0.87288046,1.0498716,-0.77148163,-0.7428409,-1.2142543,0.47870746,1.9568228,-1.6157398,-1.1646079,-1.6075622,-0.994148,-0.48356894,-2.5188346,0.99015266,-1.1127807,1.3992152,-2.1515229,1.7696828,-0.45112535,1.6214275,1.3660834,2.2224398,0.06400724,1.2718683,-1.9324495,1.564835,1.564269,1.8221004,1.4307799,-0.116578296,0.2317892,0.123367034,0.605372,0.19308852,-1.6081947,1.5673736,1.1517739,1.8724326,1.312541,0.82306993,-0.6617125
DLD,-1.4478308,-2.4454083,0.28111982,2.140824,3.032246,0.8531676,-2.9235394,-0.9193226,-2.2870471,0.09606108,-0.9251832,-0.80335486,-2.2387724,-1.0737191,1.9171598,-3.2874465,2.9733918,4.312634,2.0083597,-3.8585145,0.42812467,0.30480224,-3.7826524,2.6838114,0.206568,4.940294,0.87797695,-2.7141378,-2.3383238,-2.2860389,4.5981426,-0.7661529,-1.0731422,-2.5593753,-2.0305054,-0.14454508,-0.976674,-1.9034292,3.1569595,-3.2544568,2.7775414,3.1607385,0.50007933,-2.7659829,-2.2695258,0.8736125,-0.045839258,-0.86496496,2.697344,-0.7078986,1.0016412,-2.4865131,2.9749248,-2.2807484,-2.483585,-0.851178,4.019891,3.1746733,-3.4809203,0.863477,-2.1740482,1.0294356,2.4344668,1.1309711,-3.9570363,-3.5475168,3.6274498,-1.4749391,3.4794817,-2.6971257,1.6858706,-1.5461961,1.3747199,1.6273007,1.8592511,0.6869426,-3.0425558,1.3803122,3.4038007,0.034552947,0.20482162,0.8401374,2.6512952,-2.4170985,1.8283457,-2.0935035,-5.4591556,1.5645474,1.7827777,-0.59108233,-0.94671786,-2.5954502,1.0405095,3.36128,-2.5688827,-1.9122801,-2.4263284,-0.91506904,-1.1055691,-4.865865,1.8227046,-2.970462,1.865136,-3.963135,3.8213065,-0.92715436,3.6390781,2.819958,3.9346833,-0.6813648,2.088333,-3.3446531,2.8452559,2.5876896,3.6347947,2.963529,-0.12346299,-0.048297986,-0.32970044,1.4374694,0.84343755,-3.3908696,3.2197,2.130081,3.7398896,3.0179367,0.8967835,-1.9561447
PARP1,-0.8942403,-0.3150742,1.0418526,1.4997761,1.7389685,1.1716846,-1.1447629,-1.0115907,-1.6867162,0.29031655,-1.696456,0.57765603,-1.4344426,-1.2755457,0.65951884,-1.6808616,1.5134071,1.7478063,0.6751641,-1.0085351,-0.046544865,0.5019064,-1.3145112,0.74158216,-0.6491414,1.5259994,0.78229046,-1.5951374,-0.9699014,-1.6518793,2.3299108,-1.0775917,-0.763371,-0.721395,-0.66772485,0.93893456,-0.8699375,-0.72223234,1.7237641,-1.6367601,1.8555261,1.9388863,1.1590928,-1.1679002,-1.4586959,1.058981,-0.46330187,0.48454112,0.9966527,-1.2543161,1.9257892,-1.7124565,1.7880559,-1.1776866,-0.18444698,-0.08648426,1.2546715,0.9035367,-1.3477006,0.90676576,-0.39989457,0.8776689,0.91832525,0.7342144,-1.8036969,-1.3603117,1.4127208,-1.3935764,1.5716555,-1.7801858,0.9263961,-1.0189012,1.2216789,1.3579954,1.3332435,0.9300917,-1.3609179,1.2846047,1.0430628,0.13257585,-0.6919861,0.5591309,1.6365947,-0.9706674,1.2785217,-1.1177081,-2.6277485,0.6586347,0.90994895,-0.9138428,-1.2127681,-0.5053988,0.5709411,1.9335853,-1.7727183,-1.6108361,-1.6424276,-1.33955,-0.5235312,-1.9892094,1.0267289,-0.19961433,1.1145029,-1.7677218,1.3255497,-0.7372074,0.8807898,0.94155777,2.406997,0.35925257,1.3321353,-1.8790909,1.2529584,1.5835629,1.4205909,1.2597971,-0.05468356,0.5121596,0.51863116,0.1254221,-0.20770694,-0.6704203,1.0835185,0.70775163,1.2764709,0.72563547,1.1530192,-0.41745493
