,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GATA3,-1.0342113,0.12878269,2.0643241,0.6715478,1.3078393,1.5641055,1.9862777,0.81295204,0.47794485,1.1156343,-1.263523,-0.62024456,-0.25277013,-1.7237389,0.7961779,-1.9625378,-0.5599282,2.0428267,0.7058817,-1.4086415,-0.80654675,0.3310384,0.40604827,0.46263662,-2.6026633,2.1247082,2.0149615,-1.8730099,-1.1291015,-0.483009,1.7817563,-1.9796472,1.1550722,-0.9953589,0.21279219,1.3578347,-1.4271916,-0.9847205,0.42806116,-2.311761,1.6048139,0.37815213,2.5735278,-0.82578933,-1.9866478,0.19735159,0.7742667,-0.6251379,0.036803648,-1.5715677,-0.762201,-1.8052886,1.6632775,-1.9742475,1.5993526,1.1013324,-0.28784904,-0.65160084,1.3018545,1.5548216,-0.98739403,1.7453631,0.9543958,0.5927257,-1.5904611,0.92808604,-1.3519317,-1.1333704,1.6508614,-2.3623214,-1.4280813,-1.5423079,0.38884377,2.3808007,1.2157272,0.945538,-1.3539531,2.6252952,-0.32781768,-1.0848861,-0.90203494,0.5301391,1.5591137,0.06805293,0.6682965,-1.5460556,-2.1306462,-1.5444857,-0.64166766,1.5170021,-2.0068088,0.2717801,-0.11620645,1.0515354,0.6787962,-1.323396,-1.4780271,-1.1048915,-1.4211924,-2.284709,1.6272418,-1.5098987,-0.8835237,-0.4492191,2.022309,-1.424022,-0.6609192,-0.9796378,2.0458798,0.9523312,0.44714507,-0.7903401,0.012636653,1.8291394,1.0936677,1.4025414,-1.6201884,0.62296724,0.2180492,-1.0522524,0.39313802,0.6868923,0.1282705,1.8226161,0.6789917,0.46314847,2.1867633,1.2712018
CDK9,-2.0149841,-0.6962654,2.2006116,1.380169,2.0427105,1.462078,3.3712146,0.4114018,0.6298549,1.3389466,-3.0595462,-1.133719,-0.8738946,-2.155545,1.6823446,-2.4492276,-0.63533616,3.2156281,1.0278735,-1.9446898,-1.4437637,0.64399487,0.10640809,0.7124338,-4.033729,2.262702,3.134517,-1.9039092,-1.0957266,-0.049556475,3.1550148,-1.9771881,1.1313238,-0.32775998,-1.0985268,2.0596848,-0.978478,-2.117265,0.6371193,-3.0544677,2.6031256,0.41205093,2.2428591,-2.0384374,-2.506288,0.99141395,1.7955499,-2.0598028,0.9959096,-2.854186,-0.8401401,-1.233896,2.8497744,-1.3669518,1.8221403,1.9587917,0.5332092,-1.6400045,1.652293,1.5769385,-1.657858,1.1720554,0.21325481,1.5473403,-2.2267027,1.1816187,-1.7687277,-1.471588,2.626727,-3.2083468,-1.0314162,-1.6006205,0.7035388,3.4240754,2.4704702,0.7929047,-2.0240307,2.6097255,-1.0444765,-1.6555387,0.28629518,1.3608701,1.7844012,-1.3603717,0.7149976,-2.300142,-3.1387959,-1.7660006,-0.42135185,2.0865195,-2.4123945,-0.3281935,-1.9346325,2.5581279,0.86982185,-0.76364744,-1.4673373,-1.946789,-2.3191807,-3.6790028,2.7377298,-2.0256789,-2.7453518,-0.1004926,3.0650733,-2.1313782,-1.3688178,-0.7643956,2.738389,2.048522,0.559314,0.054983266,-1.6633852,2.1311283,1.9849554,1.6541082,-2.6108212,1.7678024,0.30873066,-1.083724,1.2418492,1.3591874,0.36965778,1.8271762,-0.1937777,0.76303196,2.2385252,1.2268803
CDK4,-2.4175696,-0.563788,3.7794776,1.5810627,2.772086,1.9792372,3.3646557,1.0380067,1.549648,1.2455759,-3.5717716,-1.1627077,1.0851316,-1.8756833,2.052801,-3.3510585,-1.8945425,3.1697485,1.7502545,-1.7614337,-0.9007856,0.6382679,-0.66490644,0.07790921,-3.8353763,2.5559587,3.239387,-3.1519744,-2.7530715,-1.3506024,3.207303,-2.9664156,2.472193,-0.9204438,-1.2531229,2.406987,-3.337543,-2.0754566,0.16973323,-4.367879,3.4550893,1.1088786,2.7683375,-2.186943,-3.0836217,1.3339174,2.1599593,-1.6645445,1.1529319,-3.4072025,-0.17692766,-3.0014548,3.455596,-2.4281025,2.8220787,2.5568862,0.73536855,-1.980024,1.9643651,2.2518353,-1.443682,1.2700888,0.16257647,1.5544422,-2.1272197,2.497754,-2.3792853,-1.4695634,3.234238,-3.0221963,-2.5528076,-2.6391282,1.1656924,4.393167,2.994908,1.6639354,-2.4574308,3.2535012,-1.4266012,-1.8353924,-1.737359,2.397119,2.2909718,-0.8378028,-0.4203309,-2.3513622,-3.5098212,-2.637447,-0.8530499,1.7317027,-3.29581,0.8562955,-0.8535016,2.6009297,1.437109,-1.5738827,-2.1971114,-0.703994,-1.3356502,-3.699818,3.373464,-2.613636,-1.9399351,0.78060687,3.9803975,-1.7148852,-2.8386228,-2.3985667,3.6416256,1.9370127,0.69604,0.2846279,-0.91484296,2.154055,2.0034535,2.489446,-3.7355742,0.8528195,1.5946269,-1.7589464,1.6167762,2.530037,1.0482962,3.3517165,0.81394315,0.22171737,2.8464625,1.9631925
UBC,-3.1447234,-2.8620074,3.8205888,1.4907558,2.5554168,0.94706196,2.354697,2.173842,2.3916142,-2.0459237,-2.870054,-2.0587332,0.9000473,-2.3635993,1.9562725,-1.6537781,-2.0829146,0.25040385,0.9758273,0.07007873,-1.5661944,0.30930063,-2.9449003,1.0383766,-1.9914507,2.2794356,3.1947236,-3.1561615,-4.8380923,-1.2233915,2.81399,-2.9208052,2.8371303,-2.0614073,-2.2628486,2.6420815,-1.9590367,-2.2172034,2.3714411,-2.7687569,3.5928137,2.4291077,3.4691064,-2.6503282,-2.0078535,3.1977782,2.7766151,-3.657855,1.608267,-3.209135,0.08691299,-2.5072565,1.7773674,-1.7986914,1.848431,2.9042072,1.409233,-0.8140127,1.742844,3.327248,1.254539,0.13184224,-0.26650217,2.4576423,-5.1286488,0.6812194,0.4641552,-1.6429244,1.6174053,-3.161127,-2.4226365,-3.1753142,0.5364567,3.3611877,3.0915194,0.31954142,-2.4481437,2.9239857,-2.1767852,-1.9576851,-1.6109093,3.3992562,1.1613685,-1.7269604,-0.98574734,-1.5215632,-1.3298833,-0.9576699,-2.6764796,0.7464586,-2.907282,0.079734795,-1.5039089,3.7486088,1.5060403,-1.337929,-1.7269773,-1.3942558,-2.7915585,-4.3586507,4.4204597,-3.4693062,-0.6376407,2.89808,2.5661485,-0.3371558,-1.1504277,-1.8515929,5.1602407,2.5711331,2.6757298,1.4917142,-2.3125255,2.1433115,2.6859863,0.9755192,-3.0923035,-1.8576703,2.864462,-1.2384993,2.7275882,2.7206037,1.0934877,2.8644981,-0.45144376,3.792507,1.4096068,2.7625313
MAP2K1,-2.0211382,0.030537406,1.534796,3.6101158,2.1511502,1.5051662,1.4219193,2.0674143,2.6456528,-1.3987842,-2.4593816,-1.6109529,-1.8814311,-2.9354389,2.0389004,-2.5099473,-0.20842028,2.1867566,0.283215,-1.0790895,-0.32934958,-0.64135844,-1.7507851,2.436321,-2.1886182,2.5086985,1.4603431,-1.1395388,-1.372963,1.029094,1.9612741,-2.2566054,0.93813974,-2.451145,-0.36041853,-0.40749133,-3.637737,-0.569759,1.713791,-2.9381804,0.777011,-0.7663619,2.121545,-0.7114296,-2.5084903,1.8762579,1.8666968,-1.1508697,1.3398274,-2.200487,0.43638209,-3.6754806,2.5876124,-3.3451412,0.006214666,3.055526,1.1111956,-1.6745671,1.6102927,0.76161957,-0.4625858,2.1328785,-0.15552674,0.3321667,-2.8948376,0.31347805,-1.1200866,0.040778477,2.231196,-3.2796412,0.6083989,-2.389109,1.5439686,2.1085148,1.8077375,0.50980085,-2.170745,3.231453,-1.3374336,-1.4498477,-0.6511549,2.5402412,4.106016,-0.8834511,-0.12263098,-0.7233356,-2.4540102,-0.72778213,-1.2554383,2.3752387,-0.6795187,1.2627959,-0.5021161,1.0945579,0.22637637,-1.472892,-2.7521536,2.24427,-3.3058116,-4.2043753,1.1244371,-2.0102282,-0.25376922,-0.7247306,2.220014,-0.9811034,-1.8523892,0.32717964,3.5706458,-1.2163873,3.014391,0.4461913,-1.6244929,1.2393874,3.2828124,1.354188,-0.06640014,-1.5640796,1.8463945,0.13277692,-0.39994812,1.8742255,1.4365277,0.3078515,-0.38873905,1.3016987,2.1769593,-0.72323537
POLR2A,-1.8310467,0.017162109,2.1258326,1.7652525,1.5032496,1.2015585,2.752901,0.48747984,0.94034547,0.9585929,-1.9476289,-0.6566386,-1.1052694,-3.0803916,1.5156789,-2.0982935,-0.2839505,2.435222,1.1306169,-1.4572896,-1.3393816,-0.1646549,-0.4088146,1.2386388,-3.0083885,2.8968792,2.5859284,-2.3718314,-2.0317824,-0.23809166,3.2871068,-1.753022,1.2291746,-1.0161511,-0.8381414,1.3449882,-1.7280461,-1.7855295,1.5564798,-2.8543591,2.563826,0.65459305,2.9385128,-1.2748342,-2.942707,0.5183003,1.2512604,-1.8523997,0.7680395,-2.491537,-0.6029604,-2.0676343,3.1952999,-1.9914728,1.660379,1.5155346,0.76724964,-1.3865464,1.0701678,1.933504,-1.075449,1.8497922,0.7166039,0.7148274,-2.6703873,0.5318793,-1.1302077,-1.68534,2.6155353,-3.0316937,-0.78043246,-1.895792,0.21973358,3.3531024,1.7450652,0.94659066,-2.7486434,2.6909266,-0.24975744,-1.7490242,-0.23416413,1.0264269,1.8648764,-0.4177446,0.8513893,-1.9369239,-2.8209515,-1.9094064,-1.2448679,1.3764132,-2.4066198,0.47677898,-0.14718261,2.157762,0.12119968,-1.7782629,-1.7520356,-1.0546807,-2.6499777,-4.2036085,2.182498,-1.8699348,-1.911204,-0.2937705,2.3009138,-1.839288,-0.49275398,-0.09887406,3.2156255,1.2870339,1.252521,0.23100233,-1.1953433,1.8459502,2.01906,1.2217605,-2.059133,1.1660519,1.2022142,-0.8918089,1.123115,0.73903024,0.29890922,2.1017094,0.27906868,1.212093,2.0913103,1.2378788
WEE1,-1.3808745,0.36939436,1.9615694,1.2062631,1.1764708,1.0126879,2.3405175,0.070004314,0.8099216,1.2066537,-2.0890687,-0.22614944,0.021696113,-1.7998964,1.3235754,-2.0314574,-0.8030217,2.2148252,1.3441741,-1.2318732,-1.084141,-0.24985184,0.17860591,0.4983584,-2.7194815,2.2995422,2.053977,-2.2195108,-1.6269733,-0.16839151,2.5700295,-1.519923,1.1140103,-0.5201749,-0.75692606,1.1136147,-1.7585025,-1.514843,0.41842663,-2.728178,2.5903533,0.26295325,1.8522446,-1.3333801,-2.394938,0.4217012,1.1161946,-1.1975845,0.48145792,-2.1216052,-0.37657893,-1.8998189,3.0141602,-1.2708287,1.5090319,1.619544,0.82170385,-1.1954943,0.6504257,1.6592957,-1.4509614,1.4725788,0.36942673,0.3617826,-1.5590087,0.8545412,-1.510806,-1.4782583,2.4477463,-2.1233885,-1.0860039,-1.5025179,0.3547144,2.8565793,1.6228864,0.65911305,-2.038835,2.1130447,-0.20333406,-1.0993363,-0.46824685,0.9933891,1.5964186,-0.3787028,0.07717773,-1.7985946,-2.42583,-1.9589475,-0.5461687,0.7980753,-2.0101626,0.8998204,0.26224446,1.4827197,0.049001183,-0.9540119,-1.2901995,-0.77168745,-1.5508952,-3.2629974,1.9207424,-1.7832973,-1.9240743,-0.13918707,2.4670713,-1.5699372,-1.0474272,-0.57342273,2.6226377,0.9871756,0.65717083,0.22796547,-0.87127906,1.5723255,1.4779845,1.0501338,-1.8704855,1.3919683,1.0131326,-1.0417107,1.2981536,0.84848094,0.2664936,1.8167815,0.39477268,0.30612308,1.624317,0.95912707
TP53,-2.3055277,1.5872445,5.71678,4.401608,2.8033164,2.24651,3.544682,2.067482,2.0777326,2.4384089,-3.1513176,1.1527606,2.489692,-2.5668824,3.046946,-3.7443955,-3.08408,2.6784976,3.173193,-1.3092328,-0.80916566,-0.84472317,-0.8021961,-0.77194154,-3.1875768,4.044114,2.4180846,-4.4502397,-2.7509248,0.10157385,3.8359337,-2.5410686,3.049898,-1.0841262,-0.6635762,-0.09028229,-3.8670595,-1.3773414,-0.30193302,-3.37027,4.220451,-0.3031347,3.3511727,-1.8074105,-3.2933316,1.2793581,2.4078703,-1.8161544,-0.3268199,-4.073837,-0.102466196,-5.1163144,5.746432,-2.7187283,2.1903882,3.2564807,2.3174064,-0.60167515,0.47841525,1.5438054,-1.8375316,4.0529475,2.8490188,1.0191708,-2.9827354,1.2029265,-2.6985784,-0.27606946,3.0529609,-2.722147,-2.661778,-2.2503998,0.06379713,5.4294777,3.2224197,0.91197556,-2.7538152,2.9689507,0.3248928,-1.7119415,-0.72204256,3.02733,3.3862977,-0.49159053,-1.6455902,-2.0229468,-4.1794963,-4.885853,-0.90839183,2.4925375,-2.37156,0.69175905,1.4633105,1.8982048,-0.26358,-1.9788727,-2.2662168,0.41726837,-3.1736052,-4.908956,1.9987581,-3.6664088,-1.0910587,1.113904,3.5456858,-1.7507291,-1.9177601,-3.3615975,3.092933,0.96352994,2.3738122,0.58843625,-1.1821482,1.8054985,3.6984642,1.3462367,-3.3169236,0.5445856,2.210163,-2.1261756,1.8220329,3.0316904,0.033320583,3.8563128,0.4159768,0.38296902,3.3431084,2.6694334
BRCA2,-2.0854442,-0.9090624,3.1663258,2.3770678,2.210301,2.0527112,2.8943691,1.8986413,1.8228657,0.48323938,-2.7083144,-1.0085168,0.8763824,-1.83417,1.5941787,-2.7702188,-1.7936355,1.7692233,1.3382308,-1.2371715,-1.1440302,0.60030705,-1.2834307,0.07310412,-2.9900851,2.2113168,2.898833,-2.438957,-2.201835,-0.077318706,2.4377031,-2.8118231,2.007375,-2.1106339,-0.85407037,1.7028399,-2.2073724,-1.4688363,0.2513106,-2.3496413,2.0567093,0.9927069,3.1686308,-1.7381617,-1.9563024,1.642519,1.740494,-1.8141266,0.48020983,-2.9984794,-0.009869218,-2.4118996,2.1114433,-2.4901774,1.7934424,2.4029243,0.5415508,-0.94253755,1.8897327,1.518113,-0.4115875,1.5566623,0.91230583,1.8528318,-2.8034348,1.2129555,-1.4196094,-0.4033365,1.9165366,-3.1055903,-2.1421301,-1.7947904,0.59192574,3.4181535,3.084135,0.83854884,-1.3533034,3.0847805,-1.2353231,-1.7354902,-1.0884845,2.7210057,1.740707,-1.3051254,-0.29828167,-1.9413085,-2.1482148,-2.1076593,-1.0769658,2.3343132,-2.4656277,-0.852334,-1.7232922,2.5440345,1.6922481,-1.5397874,-2.194554,-1.0288914,-2.0839221,-2.9845736,2.9194531,-2.4787529,-1.0105844,0.8762866,2.670325,-1.5666666,-1.4615992,-2.309191,2.8843627,1.9351013,1.709265,0.13316339,-1.1723932,2.2143116,2.528936,1.9433367,-3.2264075,-0.32956487,0.97898024,-1.2056441,0.9073188,2.7141347,0.09711052,2.2281864,-0.29215023,0.95033777,3.3117468,1.5431671
ATM,-1.153181,-0.04216193,1.8116899,1.1417625,1.0415211,1.4500753,2.5348394,0.27656478,0.9647548,1.1214913,-3.1743321,-1.3636695,-0.13092196,-1.5817624,1.3659885,-3.2391102,-1.1524147,2.502292,0.9948858,-1.9346592,-2.1930583,0.40878636,0.30632746,-0.07315447,-3.2834191,2.309843,3.017522,-2.621098,-1.549409,0.31371912,3.205925,-2.5008516,0.863888,-1.2503042,-0.72018427,1.5234721,-2.8849528,-1.9982805,-0.22166377,-3.457832,2.851859,0.5817308,2.029561,-1.9957522,-2.5977852,0.63442945,1.5548148,-0.7014921,0.1277454,-2.6836886,0.34549204,-1.3604681,1.9904488,-2.7023842,1.7412772,2.665069,1.32821,-1.7676653,0.60911703,1.834849,-1.7990016,1.8019689,-0.14317213,0.88734543,-1.9237186,2.004896,-3.2926826,-1.3573518,2.2273068,-2.4839327,-1.8072722,-1.8181918,0.82240677,3.4814985,3.05283,-0.30676702,-1.405436,2.3087265,-1.4982445,-1.1660091,-1.5127447,1.2354088,1.6487212,-1.6429883,0.8254729,-3.180599,-3.1020513,-2.288723,-0.32479435,1.2246773,-3.642433,0.1771709,-0.5577371,2.2148795,1.0477856,-0.51149416,-2.2207913,-1.122029,-1.2143352,-2.961966,2.182446,-2.1834543,-1.6782956,-0.03286499,3.8595808,-1.8609228,-2.0499249,-1.4741684,2.6042526,1.4377239,0.43759868,-0.73818827,-0.8624749,3.0055225,1.8422264,2.2879496,-2.2750666,1.0872548,0.12817465,-1.4073973,0.9439414,1.4863595,0.22237594,2.1205728,0.9681077,-0.004841149,3.1224775,0.38288155
BRAF,-1.3291074,-1.2988589,1.1254206,1.2732011,1.386289,0.80779576,1.1980741,1.4495509,1.4607966,-1.5353407,-2.2696822,-1.9093719,-1.1860235,-1.6269145,1.0990078,-1.9089063,-0.6737068,1.3418902,-0.10571369,-1.0814935,-1.1444544,0.30362502,-1.3322569,1.0875323,-1.8878946,1.2244675,2.1069992,-1.2178965,-1.6732957,0.44372314,1.9571319,-2.3018253,0.6799058,-2.205837,-0.6853085,1.2108028,-2.0154815,-1.2776687,0.99616754,-2.4792533,1.3671793,0.8824019,2.0379002,-1.6378337,-1.6934947,1.6598854,1.5756984,-1.1586351,0.8339258,-1.9115036,0.4384546,-1.3351318,0.54115707,-2.629198,0.6457161,2.3347492,0.6458998,-1.3028702,1.025686,1.4395397,0.038639035,0.8873631,-0.7026459,1.1668563,-2.6741023,1.0686281,-1.3701097,-0.7015166,1.1564133,-2.280346,-0.7055821,-1.9402274,1.0811352,1.8972763,2.61013,-0.071633026,-1.1049409,2.6642432,-1.9491228,-1.1910115,-1.3182966,1.7931013,1.529909,-1.7761309,0.55468774,-1.6318346,-1.3379642,-0.28619653,-1.0094789,1.4277979,-2.2713704,0.004695245,-1.5811819,2.0467598,1.2906706,-0.9768183,-2.061024,-0.23241752,-1.3095819,-2.422045,2.0046964,-1.7349871,-0.35722917,0.24696267,2.6001184,-0.9672144,-1.0805027,-0.2613012,3.056345,0.9005327,1.6547552,-0.12050112,-1.4710193,2.02669,1.7599722,1.5819535,-1.0131949,-1.0199586,0.47087556,-0.3721757,0.2940105,1.2886225,0.6215974,1.0285416,0.026721273,1.6996669,2.1773767,0.23897523
BRCA1,-2.2592633,-0.032888893,2.5506158,3.1869218,1.6909933,2.5202324,3.62103,2.3653646,1.9808136,0.14495145,-3.0230615,-0.7978956,-0.29316667,-3.056763,2.2182276,-2.628271,-1.2213042,1.9813099,1.3664582,-1.2263994,-1.8688457,0.22756948,-1.8205853,1.037302,-3.1486523,3.5371618,3.2813861,-3.190491,-1.9010055,2.0932722,3.7653565,-2.6625252,1.7847366,-2.9894102,-1.0733675,1.1513928,-1.4351687,-1.962908,0.7931647,-2.1219928,2.205406,0.45563728,3.848026,-2.3005784,-2.7199702,1.6754307,1.485409,-2.1731994,0.000339641,-3.3192449,0.17466411,-2.6815858,3.3109987,-3.1158087,1.3709681,2.6722155,1.0027211,-0.95980644,1.0135535,2.279419,-1.0814404,2.7450314,1.9576812,1.402903,-4.066558,0.48757783,-1.7770141,-1.452833,2.4724617,-4.0248337,-1.8161411,-1.6012094,0.30496842,3.922768,3.5697644,-0.31475607,-2.211038,3.966063,-0.79794234,-1.7689918,-0.52643794,2.6849194,2.347448,-1.8852446,-0.3024694,-2.0582793,-2.5366015,-2.4628718,-1.442718,2.3959992,-2.5641518,-0.9962531,-1.2053939,3.0517511,0.91567266,-1.7538782,-2.255865,-1.3325746,-3.4101365,-4.8540998,2.8643603,-3.360749,-1.8732835,-0.035906497,2.9110246,-3.1809316,-0.36402237,-1.1852019,4.129942,1.8268754,2.2722676,0.22396654,-2.5076995,2.9594917,3.269681,1.4368556,-2.599762,-0.11084516,1.096564,-1.2995222,1.0692854,2.5085406,-0.90786856,2.034864,-1.5441451,1.8990798,3.8810475,1.2527738
CDKN2A,-2.015845,-0.7622605,1.5732543,1.351338,1.9001709,0.5159814,1.8480967,0.6523322,1.3434823,-0.3682283,-2.0157223,-1.0549549,-1.1570779,-2.4701538,1.3550235,-1.4257606,-0.07161387,1.853287,0.5954466,-1.0781583,-0.7652907,-0.38921538,-1.1568912,1.3035969,-2.2929742,1.9204817,2.0672789,-1.4966208,-2.296374,-0.68241316,2.4062676,-1.5838975,0.98991776,-0.9555994,-1.2666022,1.2439408,-1.6950815,-1.5218768,1.7430092,-2.602147,2.1617424,0.9290147,2.1224296,-1.3879529,-2.4471254,1.1471921,1.5246484,-1.9461765,1.4814781,-1.9569427,-0.44006073,-2.0038264,2.4593987,-1.2860268,1.2856632,1.6807075,0.7576278,-1.7200639,1.2156801,1.5526285,-0.046787772,0.8000269,-0.39583397,0.8241478,-2.3569455,0.51290363,-0.41118786,-1.1498789,2.04245,-2.3623085,-0.32634234,-2.1682184,0.8850597,2.4512403,1.6377547,1.3359624,-2.511215,2.4433396,-0.8433458,-1.6454586,-0.30629095,1.5332448,1.6139803,-0.609564,0.27766284,-1.3978237,-1.9049451,-0.9102227,-0.9873942,0.9382809,-1.7542064,0.9511184,-0.74738955,1.8700312,0.21294771,-1.6745125,-1.5276887,-0.2945321,-2.022989,-3.6875312,2.0399594,-1.4754347,-1.4350237,0.09785047,1.916042,-0.7618127,-0.8419073,0.22095549,3.2435153,0.82313526,1.5085156,0.91403234,-1.5090721,1.0325845,1.7952087,0.8662472,-1.5621642,0.44365418,1.5968189,-0.20626801,1.1023921,0.84349364,0.95769596,1.5983825,-0.035436463,1.4357246,1.272962,1.0621302
ADA,-3.3830097,-2.2623255,1.6154054,2.6201653,2.3728952,1.2573793,3.7408807,1.064679,1.3108245,-0.90547377,-3.6874886,-2.0761294,-1.0173753,-1.6684451,1.8096026,-1.3074276,-0.76492745,1.4291778,0.68704253,-0.8820984,-1.5059222,1.1046606,-2.1226232,1.056444,-3.5703175,1.2111031,3.1332543,-1.0966215,-0.7925358,0.788433,3.1128728,-1.6035843,1.1331385,-0.6298495,-2.7788494,2.1291711,1.0697697,-3.0268762,1.4587992,-1.7019924,1.1899959,1.1828163,2.1183808,-3.0367465,-1.2861235,3.1127095,1.7420543,-3.559108,2.7383962,-3.1621625,-0.038116693,-0.10716424,1.3457017,-1.5356652,0.83242637,2.2388504,0.79137534,-1.5899699,2.2288651,0.7990025,0.12617132,-0.13679612,-1.1785116,2.4753618,-3.4606128,0.34407246,-0.15313257,-0.8213801,1.5310482,-3.4381914,-0.22866794,-1.3873848,1.0205781,2.4541488,3.241368,0.29755852,-1.6180998,3.0527465,-2.8564427,-1.6035705,0.9137472,3.3952284,0.9165519,-3.2663565,-0.0529535,-1.5777364,-1.4785043,-0.49143046,-1.4657046,1.7391595,-1.4692786,-1.9468565,-4.893417,4.464415,1.4004948,-1.002572,-0.96630335,-1.8529769,-2.818743,-3.6938517,3.3406403,-2.1934776,-2.7500765,1.0830873,2.4380424,-1.6452835,-0.47387508,0.20133355,3.3211625,3.49436,2.141494,1.5753055,-3.3355775,1.7777544,2.3153508,1.3124619,-2.9815636,0.20629074,0.74358255,-0.6442315,1.729803,2.4833317,0.24722822,1.2012093,-2.1109295,2.5321758,2.292876,0.9528449
DLD,-2.1582022,0.7934915,3.2081666,3.2908428,1.901743,1.8262135,3.0655205,1.1355499,1.3517854,2.5808082,-2.5191095,-1.6386417,-0.76618564,-3.4286284,1.9874183,-3.4766645,0.24497356,3.656002,1.085419,-2.2007706,-1.5251244,0.4349911,-0.30522245,0.58530563,-3.297978,3.371901,2.4834585,-2.0535364,-1.4407743,-0.66292995,3.2950966,-2.4779453,0.8893229,-0.57831186,-0.081886925,0.020300314,-4.332766,-1.3605187,1.5052229,-3.2084398,2.161403,-0.09023015,2.2148216,-0.42790788,-2.6578407,0.18620767,1.6823294,-1.0611941,0.6911054,-2.353262,0.44355696,-3.0286076,3.4467576,-3.2468565,1.5252469,1.60217,2.1145837,-1.9537369,1.4432331,0.33957967,-1.8452278,1.8933698,0.46400195,0.42855972,-1.9582022,1.7192386,-2.2437022,1.0488855,2.0117593,-3.2687955,-0.4403438,-1.8957918,1.1677972,3.7069416,1.6892525,1.1824595,-2.5887952,1.9946951,-1.3731107,-2.227439,-0.6574354,1.9522625,3.270986,-1.0983481,1.0018152,-2.17655,-4.021011,-3.1724164,-1.0744691,1.5314676,-2.433813,-0.34542373,-0.094122395,2.2496228,0.5945659,-1.5064645,-3.2208877,0.41475382,-2.4415386,-3.5530992,1.4829698,-1.6762437,-1.2046541,-0.32793802,2.5949018,-0.8623786,-2.6966622,-2.0009277,2.5462005,0.25517485,1.5533282,0.3920406,-0.06979167,1.9221992,3.2113037,2.6024263,-2.156223,0.86789125,0.8893271,-0.570086,-0.8090897,2.3995318,1.467269,2.3811984,0.63000154,-0.4723701,3.3851357,-0.22950703
PARP1,-2.7395506,-0.054326523,4.0312266,3.190776,2.4007642,2.194068,4.0417156,0.711739,1.7597117,2.6572964,-4.808343,-0.5886321,1.9126974,-0.9268285,2.1527379,-3.946927,-2.7250175,2.9755955,2.0839741,-1.7525681,-1.5530366,0.8741761,-0.16431153,-0.67718446,-4.5357637,2.5901594,3.0862973,-3.124432,-1.2763238,0.22103538,3.195559,-2.299175,2.1547563,-0.22771403,-1.6118115,1.4549896,-2.358346,-2.3067749,-0.89033294,-2.992642,3.220164,-0.3091246,1.7268852,-2.5836267,-2.3816655,1.7307135,2.642349,-2.0242286,0.91508293,-3.8436735,-0.07610759,-2.2923326,3.6764822,-1.4135133,2.006143,3.5455475,1.5318794,-1.7366805,1.3759397,0.841563,-2.2523751,1.6178814,0.43764085,1.6542231,-1.7858374,2.1009736,-2.9082322,-0.29835415,3.321462,-3.1268914,-2.2058914,-0.9756522,0.8034215,4.181584,3.810509,0.31305698,-1.3713925,2.3050113,-1.4875249,-1.5294865,-0.22930165,3.3684688,2.2513223,-2.392861,-1.1189076,-2.479671,-3.7913713,-3.3958302,-0.04027495,2.5560126,-2.372504,-0.6097959,-1.8639679,2.665399,1.3062526,0.11674962,-1.5136629,-0.8513018,-2.1839468,-3.320042,3.0633998,-2.735263,-2.5868585,0.818443,3.9916825,-1.9218657,-3.1521938,-2.8920212,2.1959047,2.0850432,0.93004143,0.78967494,-1.8638123,2.0694823,3.0556643,2.302844,-4.216015,1.6192116,0.7400906,-1.9474592,1.693016,3.6513555,-0.014155379,2.2842999,-0.43070468,-0.45974118,3.3750696,0.80434865
